seed,world,policy,delay,t_irrev,R,target_mi,mi_tolerance,adversarial_strength,catastrophe_severity,diversity_floor,channel_noise,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information
9206,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5491489729272083,0.0014049465080293955,0.6172332220368884,0.34423315340591354,0.29868913874033615,0.3730006706650222,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9673519500120586,0.6188139086431486
9207,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5500814160064104,0.002989023354907803,0.6158242580572523,0.3456054832650816,0.2975058195916787,0.37177078143912945,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9692530834612818,0.6711068731525018
9208,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.502963860850817,0.0022274404655059877,0.6180126131533218,0.34344754140329287,0.29901979318977334,0.3728409405778848,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9691986715172625,0.5936005144055345
9209,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5470695384895307,0.0014581059238074176,0.6170905410049901,0.3443798001782587,0.298649239818182,0.3729652239849989,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9713528942201217,0.6248573572043946
9210,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4757104128397543,0.0030881331711788956,0.6180568433545468,0.3435751846478979,0.2981841391541292,0.3708464059122669,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9680823767570517,0.5835015783936539
9211,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5539604948067621,0.004075894494922594,0.6177371280400695,0.3437290372967601,0.2989340479507006,0.3730290412622899,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9702322614496719,0.5976361649878863
9212,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5273108632502544,0.00100268592965282,0.619977985987777,0.341620917919291,0.2999684677956959,0.3725243197036653,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9676592676582143,0.6003446975019439
9213,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.45823797532417676,0.003424400630491308,0.6201785336035062,0.3413703506031741,0.2998580109581938,0.3726710145535097,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.96787298590223,0.628569665262727
9214,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5251826892173842,0.0007520606691441432,0.6175239754598018,0.34396093798601596,0.2987720391353584,0.372777557172132,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9691970652294204,0.6188139086431486
9215,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5267510749681138,0.0015976453852198083,0.617719345794972,0.3437970639861923,0.2986013026773859,0.3718077899082518,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9693446726009557,0.6264263493743724
9216,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5587764490041669,0.0016669000112285353,0.6165951999269605,0.34483926633212164,0.29842309070569467,0.3729099496321852,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9680850711342205,0.6078506892510845
9217,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5275603680228359,0.0014170981564312576,0.6173453738921253,0.34410422368046856,0.29864045843600157,0.3728324602956763,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.968234781636868,0.6475885619831996
9218,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.496856682360147,0.0015281180864561543,0.6198700064397124,0.3416551622795297,0.2998316824374778,0.37291992679572067,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9665022084916374,0.6253260487389418
9219,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.53330626276391,0.00254525761199468,0.619833144134339,0.34159927062611634,0.3000283063428078,0.37319157990785884,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9673444840917007,0.5928160372891939
9220,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5588617328335443,0.002697075612013293,0.6187573085837705,0.34282106789639355,0.2991995087423883,0.3721065924797458,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9682007836278521,0.57146745476191
9221,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5392249452298498,0.002557264715089971,0.6168996572075481,0.3445328341490321,0.2985142853621461,0.37248741804294716,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9708990808652374,0.6379123565354421
9222,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.49743310754174186,0.002229160445060914,0.618111354989279,0.3432905114907425,0.29914072146080684,0.37303175152723683,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9682284939047805,0.593121211709535
9223,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.532739487052301,0.0009353250636065505,0.6170093308595251,0.3445209644092835,0.2984739376882608,0.3725212964030356,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9707676146344417,0.623230829721401
9224,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4933150298674199,0.0004923025047169308,0.6172071615041693,0.34433336839884865,0.29833883553762436,0.3718878380249004,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9678321246168606,0.6381002785731517
9225,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5364259100652076,0.0027823676308219233,0.6178685603940999,0.34353927360723624,0.2989346822923451,0.3729185451654045,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9675538087349808,0.6400719264521295
9226,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5285848269737804,0.0009031106836952677,0.6165399008672015,0.34504948853832773,0.2981043097518199,0.37186707263269864,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9674216835996231,0.589543109208612
9227,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.5068477558853995,0.00295041339875514,0.6188519979269792,0.3426905186001231,0.29951918965097524,0.37306486813893397,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9697972053737715,0.6195037201245233
9228,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.4753916373826985,0.001582701180068947,0.6196429448285888,0.3419176245191216,0.29984989171420756,0.3731048453833352,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9699131107810699,0.6658269538313188
9229,T2_sag_ambiguity_trap,always_aid_sagging,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.6209890279429899,0.0006367808652139215,0.6172218496565421,0.3441746033933666,0.2988778183154133,0.3728531113015463,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9685836389947139,0.5645224668915907
9200,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802929147506338,0.015925703888101703,0.09077447362079685,0.8489527657321655,0.2779670321212064,0.4764679016187778,0.6883600923383355,2,6,0.2222222222222222,1.0,1.0,0.9663292198452208,0.5831735280269591
9201,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.780294025133944,0.01593825185511047,0.09065075609207786,0.8491124807388265,0.27800396021209345,0.4764884881334882,0.6884273782061382,2,6,0.2222222222222222,1.0,1.0,0.9674615835966681,0.6187800678591282
9202,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802921995116129,0.015929961448838802,0.09067692162654827,0.8490507526203864,0.27803010534895295,0.4765178784868631,0.6884329978787173,2,6,0.2222222222222222,1.0,1.0,0.9677302675949091,0.5967216181936694
9203,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802947267861824,0.015941629218741572,0.09038874834104545,0.8494647592281186,0.27811010908867057,0.47651955150052117,0.6885689427127455,2,6,0.2222222222222222,1.0,1.0,0.9685635444703895,0.6513680334285635
9204,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802949735018817,0.015943211288407467,0.09048656443586728,0.8493449097364208,0.27805883088068234,0.47650186698842006,0.6885069729960979,2,6,0.2222222222222222,1.0,1.0,0.967505367906105,0.6383905956614506
9205,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.780291866532663,0.015926974657870567,0.09088394395331867,0.8488268636509515,0.2779253027754091,0.4764860614280033,0.6882856385853828,2,6,0.2222222222222222,1.0,1.0,0.9670789033625462,0.5730784720805041
9206,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.780294756627654,0.015937114248485568,0.09089815932288363,0.8488518089460413,0.27786785929054786,0.4764318204092591,0.6882456685292692,2,6,0.2222222222222222,1.0,1.0,0.966722228910764,0.6307595358799395
9207,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802929611478319,0.01592991141054647,0.09064833086081954,0.8491834186507593,0.27799885019079473,0.4764935401078735,0.688387450998995,2,6,0.2222222222222222,1.0,1.0,0.9687322368188273,0.6827122709283431
9208,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802939019260466,0.01593469504776657,0.0907986113562821,0.8490474313999751,0.27789991563187055,0.47645887657886277,0.6882606876738201,2,6,0.2222222222222222,1.0,1.0,0.9687293179224489,0.6003782779773448
9209,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802955503975507,0.01594535342141192,0.09066010331851014,0.8491930592700612,0.2779588181237963,0.4764791670727614,0.6883584805953933,2,6,0.2222222222222222,1.0,1.0,0.970937771428288,0.6248573572043946
9210,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802935440462915,0.015934211878767965,0.09039359931620239,0.8494339279685437,0.2781247520873873,0.47651517539865257,0.6885848840019898,2,6,0.2222222222222222,1.0,1.0,0.9674473618820327,0.5924723270826675
9211,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802949146239754,0.015941684078218235,0.09062566929674401,0.8492168084941002,0.2779788127332777,0.476474502984397,0.688392895723906,2,6,0.2222222222222222,1.0,1.0,0.9697744061555215,0.5940704814352654
9212,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802932562902977,0.0159323466455129,0.09051144741939762,0.8492455201645703,0.27809095302075726,0.4765068352271501,0.6885410977912091,2,6,0.2222222222222222,1.0,1.0,0.9669820205002516,0.6175037914824003
9213,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802926229557111,0.015929592671268936,0.09059857334756961,0.8491668463152966,0.2780489852437755,0.47651073829868185,0.68846896143968,2,6,0.2222222222222222,1.0,1.0,0.9673115762190017,0.6248573572043946
9214,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802923199336467,0.01592863375144238,0.09076321746826506,0.8489901417643283,0.27797085860896104,0.47649455754082454,0.6883504610809238,2,6,0.2222222222222222,1.0,1.0,0.9686371614051833,0.623230829721401
9215,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802946205543952,0.01594051884208348,0.09047566822439325,0.8493376043825582,0.2780761858617122,0.4764993872475755,0.6885291142132242,2,6,0.2222222222222222,1.0,1.0,0.9687262901049196,0.6513680334285635
9216,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802939999886982,0.01593731582618784,0.09070084157815157,0.8491369851898577,0.27795482678118666,0.476485334761995,0.6883400439852475,2,6,0.2222222222222222,1.0,1.0,0.9675633133760543,0.6188139086431486
9217,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802928378506592,0.01592749712350183,0.09095528026926765,0.8488739635461711,0.27784356200435156,0.47645566354472624,0.6881553910098532,2,6,0.2222222222222222,1.0,1.0,0.967624071063421,0.6475885619831996
9218,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802932581259076,0.015930255048914838,0.09074176020233037,0.8490186369181068,0.2779639566177055,0.476473607689079,0.6883612184867449,2,6,0.2222222222222222,1.0,1.0,0.9658288821462585,0.6180904258249212
9219,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802919399707077,0.015929373059945302,0.09060393566024581,0.8491751939449387,0.278059442845306,0.47654541258220867,0.6884561720973877,2,6,0.2222222222222222,1.0,1.0,0.9666970613310685,0.6138617374166454
9220,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802945981934877,0.01594044888904049,0.0903471290118724,0.849532738162527,0.2781264624278683,0.47652721519854135,0.6885840244948093,2,6,0.2222222222222222,1.0,1.0,0.96762869502915,0.5835015783936539
9221,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802945636906811,0.015939058437733408,0.09047177345219641,0.8493457681581368,0.27807138138564386,0.47649385547977413,0.6885285420651359,2,6,0.2222222222222222,1.0,1.0,0.9704402363019559,0.6552595486726713
9222,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802949441445978,0.015942318144157287,0.09057105706911095,0.8492721902425439,0.2780074606515643,0.47648445647212306,0.6884341081136962,2,6,0.2222222222222222,1.0,1.0,0.96765139721469,0.593121211709535
9223,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.780294994954995,0.015941990144375986,0.09068706270622452,0.8491681387728344,0.2779445234790676,0.47647206224026306,0.6883371871444033,2,6,0.2222222222222222,1.0,1.0,0.9702337157652097,0.6195037201245233
9224,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802932277605936,0.015931859242777437,0.09065124407442475,0.849178984401302,0.27798895447164007,0.4764854160789793,0.6883848992124427,2,6,0.2222222222222222,1.0,1.0,0.9673103411726942,0.6747126098214526
9225,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802945857725923,0.01594050995684878,0.09056002238307828,0.8492906810619109,0.2780131207234812,0.4764893669260164,0.6884378947178252,2,6,0.2222222222222222,1.0,1.0,0.966951861647079,0.6363501542362328
9226,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802941423969608,0.01593769444508669,0.09057599118564105,0.8492894326606226,0.27801308198975705,0.47650142279321234,0.6884176812654478,2,6,0.2222222222222222,1.0,1.0,0.9668519318097568,0.6253260487389418
9227,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.780293147972239,0.01592745885180822,0.09092369799817977,0.8487894697682522,0.2778847696915055,0.4764432246135832,0.6882537399781087,2,6,0.2222222222222222,1.0,1.0,0.9692190859499106,0.6248573572043946
9228,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.7802925485353138,0.015931598406513633,0.09075514917983898,0.8490179510953663,0.27796649877345175,0.4765087112344777,0.6883429101080129,2,6,0.2222222222222222,1.0,1.0,0.9694587698761443,0.6711068731525018
9229,T2_sag_ambiguity_trap,monoculture_optimizer,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,0.0,1.0,0.780293885539505,0.015936702214634953,0.09041471823624526,0.8494071747267172,0.2781115892350043,0.4765181820273938,0.6885710744345885,2,6,0.2222222222222222,1.0,1.0,0.9679819305875037,0.571974972094573
9200,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7724902976332556,0.011081361927051966,0.5191866594119127,0.4440910577666417,0.24832380883369976,0.37506855469226447,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9676999341462598,0.578628894549938
9201,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.772351418393202,0.011178579993084924,0.5181477430288276,0.4451715737181256,0.24801444937551842,0.375422748220396,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9687681920934859,0.6225899194736612
9202,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7734610968248978,0.011976458283700222,0.5180915987739525,0.4452830676370947,0.24804771825996047,0.3750231167950173,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9690761289787934,0.5967216181936694
9203,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7739798361166038,0.010894164356520759,0.5172783329603293,0.44599277445972874,0.24761147821758392,0.37616556781567323,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.969839662799271,0.6552595486726714
9204,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7717880652230766,0.012568802464589248,0.5179786485113185,0.44531810894027024,0.24790697211144982,0.3756174896261926,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.96882003820542,0.6461278738191127
9205,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7720066415658073,0.011796033393876745,0.5183691145541693,0.4450042403536435,0.2481598405868485,0.37492155177011327,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9684943119387636,0.5797900507727685
9206,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7742915491408521,0.010877704611170748,0.5187794434525255,0.44457649900380375,0.2483004137294749,0.374866566554642,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.968121061222597,0.634562036136066
9207,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7735546149902947,0.009988882893730275,0.5175630272383682,0.44580255343170244,0.2478717655521818,0.3754637661194848,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9700165274308723,0.6671017209298401
9208,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7731995413233419,0.01111530855719014,0.5190105437452285,0.44431433370798873,0.24831235040875432,0.3748326926945905,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9699601848766021,0.6041018993648855
9209,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7734503345674985,0.010361404084925807,0.5182294739548555,0.4451197050429958,0.24808594606922105,0.3752001802035546,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.972106966141416,0.628569665262727
9210,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.773058878832457,0.012414003198231351,0.5182367636071772,0.44509552694526344,0.24798443764611836,0.3750144995805298,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9687900949665648,0.5924723270826675
9211,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7734655871411082,0.009605405143654867,0.517490616885512,0.44584207275436555,0.24778220349682586,0.37568827959837886,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9709945158539037,0.5976361649878863
9212,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7721562649433438,0.010470218430772818,0.5196149281619152,0.44365328847343194,0.24845706361455042,0.3748408496295286,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9683481119895784,0.6084662389907594
9213,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7714863826552629,0.008919577456440987,0.5179589410314699,0.4453291352156158,0.2479184865610026,0.37574618159801276,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9686497114388497,0.628569665262727
9214,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7733545336236465,0.009767200049363949,0.5179932681710482,0.4453669834091144,0.24801341763647677,0.37522059388025464,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9699260721792022,0.6269826201523536
9215,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7738589618573175,0.01194943542132524,0.5174185910033466,0.4459527036304119,0.24776952505917263,0.3753349901403549,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9700324418389525,0.6301937583108584
9216,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7734684558825005,0.011733730579967213,0.5182621326741065,0.4450343902817358,0.24804715162060567,0.3755701212433079,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9688622852392991,0.614996303818887
9217,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7737658527389635,0.010730510704640596,0.5171718088314498,0.4461920176658288,0.24774977648573357,0.3757320490804304,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9689513949787852,0.6475885619831996
9218,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7740349081852144,0.010224793086069519,0.5185185416891652,0.4447923973499536,0.2481422375903296,0.37530448310363795,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.96727429360367,0.6253260487389418
9219,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7731315717619653,0.009427721304244956,0.518781913516429,0.44448012327139924,0.24814935875888722,0.3753400908723171,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9680710077829063,0.6175037914824003
9220,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7732315329195044,0.010359591155991534,0.520059898811888,0.44318429711663904,0.24857217695822426,0.3747165780962317,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9689487408677534,0.5789390951651575
9221,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7742819813387848,0.010599133011098761,0.5179705213226401,0.4453406155393222,0.24792571457313153,0.3755487642823519,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9716443930846307,0.6552595486726713
9222,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.772111261854087,0.011803793900127112,0.5180509124549649,0.44526313645473187,0.24797106389263948,0.37552486240074406,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.968997692993807,0.593121211709535
9223,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7731351816905188,0.008934922109431125,0.5187641970436263,0.4445771098267387,0.24828246043317215,0.37497517871620933,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9714583800044859,0.6269826201523536
9224,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7723566909657644,0.009166109484060901,0.5203349658655864,0.44298589395510646,0.24877471821157526,0.3741003384787805,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9686271582591801,0.6539755098611858
9225,T2_sag_ambiguity_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,0.0,1.0,0.7728363771904574,0.011577922016731974,0.5186668797806088,0.4446417285284812,0.24816275449403177,0.37513185527291387,0.6199768249710994,2,6,0.2222222222222222,1.0,1.0,0.9683234853170118,0.6400719264521295
