class_id,M1_original_active,M1_original_score,M2_intervention_active,M2_intervention_score,M3_reuse_active,M3_reuse_score,M4_compression_active,M4_compression_score,M5_perturbation_centrality_active,M5_perturbation_centrality_score,M6_frequency_control_active,M6_frequency_control_score,M7_random_matched_active,M7_random_matched_score,active_metric_count
dd0f36ef259210c8,False,0.18232497310538162,True,0.297029702970297,False,2.0501998117759093e-05,True,8.445080020005003,False,0.2891181367902421,True,0.13975102077045978,False,0.38405371781829123,3
f84de65bbeb3ccab,False,0.2935718556938955,True,1.0,False,0.1819721247169429,True,9.491143229732666,False,0.4374430116781799,True,0.21907908751997163,False,0.383402100119019,3
5c765713553f954a,False,0.22741124686257272,True,0.32,False,2.0501998117759093e-05,True,18.889503709707586,False,0.296009225899153,True,0.2843012160482869,False,0.0648270030261622,3
68680cb73b80a0bb,False,0.1876973931975795,True,1.0,False,0.0013062247143504715,True,2.655505011190036,False,0.34820684874050534,True,0.08806120184626309,False,0.11549465377081236,3
22aaf5c1c5000f4a,False,0.17483654051900208,True,0.3333333333333333,False,2.0501998117759093e-05,True,4.842103622420351,False,0.300009225899153,True,0.10803701402449849,False,0.5394104386039209,3
777bb1fe4c10213d,False,0.1960621391704903,True,1.0,False,1.957464823193663e-05,True,15.280605865752152,False,0.3833421419250377,True,0.25344443458192795,False,0.22841008576668087,3
46434ed840c2c19b,False,0.1684500306603098,True,0.32653061224489793,False,2.0501998117759093e-05,True,3.97156929983166,False,0.2979684095726224,True,0.0882380614237529,True,0.6248182843659388,4
c31b1000b059ef5c,False,0.29161700259607903,True,1.0,False,0.1819721247169429,True,9.111130732449467,False,0.4374430116781799,True,0.21263558494585477,True,0.6216599625252344,4
a59afeaf3d0749cb,False,0.3381147976118182,True,1.0,False,1.957464823193663e-05,True,76.21905476369092,False,0.3833421419250377,True,0.721672288301083,False,0.1629359206252379,3
801deb2b9ea182d1,False,0.3145934929751566,True,0.32904884318766064,False,2.0501998117759093e-05,True,54.41852671612943,False,0.2987238788554512,True,0.5712633143973016,False,0.22775846806740874,3
93716563584676cd,False,0.29292023799462336,True,1.0,False,0.1819721247169429,True,9.36379319713106,False,0.4374430116781799,True,0.21693125332859936,True,0.6248182843659388,4
3b0fd7ab34ba241e,False,0.29682994419025627,True,1.0,False,0.1819721247169429,True,10.138081395348836,False,0.4374430116781799,True,0.22981825847683296,False,0.5008129359642991,3
