class_id,selected_by,class_size,freq,dag_diversity,dag_div_score,operator_diversity,op_div_score,depth_min,depth_max,depth_score,intervention_score,conditional_score,role_score,complexity,signature_len,operators,representative
6d33d8808a385cc9,4,5,0.007633587786259542,5,0.014534883720930232,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N3, N6 | N4, N5) || Independent(N3, N6 | N4, N5)"
5f11dbcc7432b5c4,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N7, N6 | N1, N4) || Independent(N7, N6 | N1, N4)"
070c72a8ff83f434,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N4, N7 | N0, N5) || Independent(N4, N7 | N0, N5)"
d1e13e10914d2ddf,4,3,0.004580152671755725,2,0.005813953488372093,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,273,Blocked;Independent,"Blocked(N2, N5 | N0, N3) || Independent(N2, N5 | N0, N3)"
91eb97cd84ecdb54,4,6,0.00916030534351145,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,272,Blocked;Independent,"Blocked(N1, N3 | N0, N2) || Independent(N1, N3 | N0, N2)"
4d8fc80cd76fd079,4,2,0.0030534351145038168,2,0.005813953488372093,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N8, N4 | N6, N7) || Independent(N8, N4 | N6, N7)"
13cd53c96e29a5f0,4,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Independent,"Independent(N4, N7 | N6, N9)"
325591169401d451,4,3,0.004580152671755725,3,0.00872093023255814,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,268,Blocked,"Blocked(N0, N4 | N1, N7)"
e663cff219f605e0,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N1, N0 | N2, N9) || Independent(N1, N0 | N2, N9)"
6902d309152e4304,4,4,0.0061068702290076335,4,0.011627906976744186,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,264,Blocked;Independent,"Blocked(N4, N0 | N1, N7) || Independent(N4, N0 | N1, N7)"
8392c1541d261048,4,2,0.0030534351145038168,2,0.005813953488372093,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,262,Independent,"Independent(N0, N5 | N6, N7)"
54fd0cbcec1b2d72,4,3,0.004580152671755725,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N5, N7 | N2, N3) || Independent(N5, N7 | N2, N3)"
d0843be1b813d927,4,4,0.0061068702290076335,4,0.011627906976744186,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N7, N5 | N3, N4) || Independent(N7, N5 | N3, N4)"
6d94c60e058ae070,4,18,0.02748091603053435,17,0.04941860465116279,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,262,Blocked;Independent,"Blocked(N4, N1 | N3, N5) || Independent(N4, N1 | N3, N5)"
954d6be8b05ae6df,4,4,0.0061068702290076335,3,0.00872093023255814,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,268,Blocked;Independent,"Blocked(N0, N3 | N2, N5) || Independent(N0, N3 | N2, N5)"
