class_id,class_size,freq,dag_diversity,dag_div_score,operator_diversity,op_div_score,depth_min,depth_max,depth_score,intervention_score,conditional_score,role_score,complexity,signature_len,operators,representative,M1_original,M2_intervention,M3_reuse,M4_compression,M5_perturbation_centrality,M6_frequency_control,M7_random_matched
5a84018b7ada0f76,205,0.31297709923664124,205,0.5959302325581395,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N1 | do(N0), N3)",0.3606884787189266,1.0,0.1819721247169429,26.245992718974133,0.4374430116781799,0.44030600923131546,0.06808509152252294
3cdaebde575c5b37,212,0.3236641221374046,212,0.6162790697674418,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N2 | do(N0), N1)",0.36524980261383155,1.0,0.1819721247169429,27.64616387741795,0.4374430116781799,0.4553408485709214,0.3853569532168355
90cefc9b766e431f,216,0.3297709923664122,216,0.627906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N2 | do(N0), N3)",0.3678562734109202,1.0,0.1819721247169429,28.461204086068243,0.4374430116781799,0.46393218533641045,0.14799690503761265
b49119c13665cce9,202,0.3083969465648855,202,0.5872093023255814,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N3 | do(N0), N1)",0.3587336256211101,1.0,0.1819721247169429,25.65610736796349,0.4374430116781799,0.4338625066571987,0.6248182843659388
a11c2863198aa93b,195,0.29770992366412213,195,0.5668604651162791,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N3 | do(N0), N2)",0.35417230172620506,1.0,0.1819721247169429,24.303480221690933,0.4374430116781799,0.4188276673175928,0.0674334738232508
b060e608b93e1b7f,28,0.042748091603053436,28,0.08139534883720931,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N0 | do(N1), N2)",0.24535214594775667,1.0,0.1819721247169429,1.9062142584826538,0.4374430116781799,0.06013935735842358,0.11239509507302889
7ad6acf61118205d,30,0.04580152671755725,30,0.0872093023255814,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N0 | do(N1), N3)",0.246655381346301,1.0,0.1819721247169429,2.0627961440008717,0.4374430116781799,0.06443502574116812,0.38405371781829123
a74053cd9fbcdf58,216,0.3297709923664122,216,0.627906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N2 | do(N1), N0)",0.3678562734109202,1.0,0.1819721247169429,28.461204086068243,0.4374430116781799,0.46393218533641045,0.3853569532168355
bd14af00f41da381,203,0.3099236641221374,203,0.5901162790697675,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N2 | do(N1), N3)",0.35938524332038235,1.0,0.1819721247169429,25.852056618126493,0.4374430116781799,0.43601034084857093,0.24795861674484526
b4f8130d00b42e2e,32,0.04885496183206107,32,0.09302325581395349,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N3 | do(N1), N0)",0.24795861674484526,1.0,0.1819721247169429,2.2221011927454932,0.4374430116781799,0.06873069412391267,0.22775846806740874
16e28a3f3dc7561d,29,0.044274809160305344,29,0.08430232558139535,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N3 | do(N1), N2)",0.2460037636470288,1.0,0.1819721247169429,1.9841648058384624,0.4374430116781799,0.06228719154979585,0.38405371781829123
a2aaf93ce4a8e265,2,0.0030534351145038168,2,0.005813953488372093,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N0 | do(N2), N1)",0.22841008576668087,1.0,0.1819721247169429,0.11845760034856491,0.4374430116781799,0.004295668382744542,0.537203677109158
15217e1b25135e99,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,255,P_do_cond,"P(N0 | do(N2), N3)",0.22775846806740874,1.0,0.1819721247169429,0.058819529443764444,0.4374430116781799,0.002147834191372271,0.6248182843659388
23fbc412bd7675d8,34,0.051908396946564885,34,0.09883720930232558,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N1 | do(N2), N0)",0.24926185214338958,1.0,0.1819721247169429,2.384129404716519,0.4374430116781799,0.0730263625066572,0.383402100119019
9d7dbdb0d3d166c3,36,0.0549618320610687,36,0.10465116279069768,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N1 | do(N2), N3)",0.25056508754193385,1.0,0.1819721247169429,2.548880779913948,0.4374430116781799,0.07732203088940175,0.6605574078115255
6ab6e9e153f8ad7f,3,0.004580152671755725,3,0.00872093023255814,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,255,P_do_cond,"P(N3 | do(N2), N0)",0.229061703465953,1.0,0.1819721247169429,0.1784985720114239,0.4374430116781799,0.0064435025741168125,0.6248182843659388
dc2ef3c4af8b2018,1,0.0015267175572519084,1,0.0029069767441860465,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,254,P_do_cond,"P(N3 | do(N2), N1)",0.22775846806740874,1.0,0.1819721247169429,0.05888840477098198,0.4374430116781799,0.002147834191372271,0.6248182843659388
5af5480f52cf5615,204,0.3114503816793893,204,0.5930232558139535,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N0 | do(N3), N1)",0.3600368610196545,1.0,0.1819721247169429,26.04868506846338,0.4374430116781799,0.43815817503994325,0.05107609764163149
