class_id,PC1,PC2,PC3,PC4,PC5
cb0f642a6861499d,-4.576018872796702,9.991758933505931,6.211305047981143,-1.2884862713535643,4.5347223831591865
a74c3ae53c430b3b,-4.3108974098525845,9.48991580326717,5.584931308513309,-0.9034186231453198,3.949464793799963
d0ba4ea43f0d14e9,-2.0289809416860365,5.417165201451672,0.30218895726777184,1.604079654957724,0.8871358932257201
d2c4ddc867e53502,-1.88330090253067,5.157201985409127,0.04053472043741316,1.6759684882791617,0.7026362422261923
4263952f8ccd25e4,-1.8937282987888968,4.42136593041761,-0.8807134048370892,1.9800724041132702,0.740699328752678
e29313ae73b8a98a,-4.540301373999345,9.915965480525522,6.1464365753394805,-1.2447252358689864,4.409252866386498
6836bb72c28c6914,-1.8672904019977115,4.371374479001765,-0.9273556961292369,1.9817852702489507,0.7431818397763762
a3de368c5fdff3c3,-4.8349290436664685,10.46926902279308,6.9107059832020905,-1.6847029854597328,4.896496796848034
bc0d4043cdbf6ab1,-4.756986336722617,10.330372133794516,6.671524125036808,-1.561216386314262,4.8636454609328705
25572c9e75be476a,-4.748921607988194,10.309106240650365,6.678017041031283,-1.5539915919811642,4.763167414279095
8229ab2f44578101,-4.5452907699334295,9.928543946984012,6.1725885913882195,-1.245728979366492,4.362506397026813
27046f7fbc9a85cb,-4.503336128244576,9.854525611186766,6.030057718877608,-1.1819275061585899,4.407371376512468
110c1589d19754c0,-1.8684431353658315,4.3783938707011245,-0.9423120940317142,1.985105452043539,0.765006308534906
d594b4a2418a7382,-4.609537983083179,10.0491306351273,6.314023295653761,-1.3439560359100637,4.52668884625365
34f3879dbeeada9a,-5.013079652609215,0.12171016329799324,2.368402167086132,1.4471991728882958,0.7494097597651627
2fe8204e343472e4,-5.013358408086611,0.12174115150041466,2.3803697952843663,1.447773000406391,0.7257786042249429
3106fdec81eb7cf2,-9.060758962832654,7.630002843174318,12.257833039252533,-3.9196510435177236,7.3385333943734805
4453fc0896b211ea,-9.188376744637415,7.871840367736343,12.594513227746267,-4.13321893073897,7.593475584294183
87e639f5c9ed4c90,-8.933049534405669,7.388320628275597,11.919431373013788,-3.7076821934369777,7.089900038713096
4499febacc3f222f,-8.91181839164855,7.348059176261687,11.865646667431307,-3.672376674976113,7.043573522633467
02045ee32d053013,-9.083866677715536,7.668179253937246,12.338570978275373,-3.9632398280006442,7.3118242551500305
cb94e7d7e1f7d083,-9.275294179628105,8.031061114674825,12.844364589482584,-4.28449832295048,7.69457001411307
54ef6082de2ef264,-8.91181839164855,7.348059176261687,11.865646667431307,-3.672376674976113,7.043573522633467
