seed,split,setting,R,gamma,p,C,kappa,true_permanence_hold,failure,final_corr_sa,mean_corr_sa,mean_adversary_fitness,mean_adversary_deceptive_gap,capture_events,caught_events,false_positive_events,steps_run
4120,heldout,r07,2.0,0.0,0.25,0.0,0.2,0,1,-1.0,0.13333333333333333,1.122374945169398,0.006345224436552054,0,0,0,120
4121,heldout,r07,2.0,0.0,0.25,0.0,0.2,0,1,1.0,1.0,1.1075945476127473,0.0038630356349147205,0,0,0,51
4122,heldout,r07,2.0,0.0,0.25,0.0,0.2,1,0,-1.0,0.25,1.1253135968022834,8.424667051930752e-06,0,0,0,120
4123,heldout,r07,2.0,0.0,0.25,0.0,0.2,1,0,-1.0,0.13333333333333333,1.1224670737565632,0.01004464438039692,0,0,0,120
4124,heldout,r07,2.0,0.0,0.25,0.0,0.2,0,1,1.0,-0.05,1.1278892291815874,0.00026750832457254903,0,0,0,120
4125,heldout,r07,2.0,0.0,0.25,0.0,0.2,0,1,-1.0,0.15,1.1221573302583736,0.007050387173416889,0,0,0,120
4126,heldout,r07,2.0,0.0,0.25,0.0,0.2,0,1,1.0,0.7833333333333333,1.1230014340356183,0.012919657768406848,0,0,0,120
4127,heldout,r07,2.0,0.0,0.25,0.0,0.2,1,0,-1.0,0.25,1.1224780904708767,0.010319185248515687,0,0,0,120
4128,heldout,r07,2.0,0.0,0.25,0.0,0.2,1,0,-1.0,-0.4166666666666667,1.1236679199863417,0.011365586110652708,0,0,0,120
4129,heldout,r07,2.0,0.0,0.25,0.0,0.2,0,1,-1.0,-0.18333333333333332,1.129950579110863,0.012248520996978802,0,0,0,120
4100,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,0.9999999999999999,0.6833333333333333,1.1190931410255665,0.0004009826339766228,0,0,0,120
4101,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,1.0,0.08333333333333333,1.112844128025856,0.009080997368279664,0,0,0,120
4102,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,-0.23333333333333334,1.1238853539780242,0.009705633070356453,0,0,0,120
4103,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,0.9999999999999999,-0.38333333333333336,1.122930601446361,0.008058280168919674,0,0,0,120
4104,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,0.9999999999999998,0.4166666666666667,1.1171354435649912,0.010328169293507642,0,0,0,120
4105,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,0.23333333333333334,1.1165475102965752,0.0013783693815130318,0,0,0,120
4106,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,1.0,-0.25,1.1231888297822565,0.006249604425840995,0,0,0,120
4107,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,1.0,0.9833333333333333,1.1171759343295757,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,-0.26666666666666666,1.121383777489154,0.001101614970508455,0,0,0,120
4109,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,1.0,0.3333333333333333,1.1218071657562967,0.0,0,0,0,120
4110,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,-0.3333333333333333,1.1138710737781186,0.010120252167960886,0,0,0,120
4111,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,0.6833333333333333,1.1163850028952211,0.0018189975338952983,0,0,0,120
4112,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,-0.15,1.1242540351024493,0.0025658138298752225,0,0,0,120
4113,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,0.9999999999999998,-0.16666666666666663,1.1186816032136206,0.0,0,0,0,120
4114,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,1.0,-0.0833333333333333,1.116562558882534,0.00011950335897127814,0,0,0,120
4115,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,1.0,0.0,1.1138277789998454,0.004188832220090078,0,0,0,120
4116,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-0.9999999999999998,0.13333333333333333,1.1177512069214897,0.0017598998510244897,0,0,0,120
4117,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,1.0,0.05000000000000001,1.1160504666868263,0.0016681958425205895,0,0,0,120
4118,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,-0.9999999999999999,0.6,1.1161168299301387,0.0005577319408832086,0,0,0,120
4119,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,1.0,0.43333333333333335,1.11804846467666,0.012023743409373658,0,0,0,120
4120,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-0.9999999999999999,-0.13333333333333333,1.1160645810840335,0.006337514245823197,0,0,0,120
4121,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,1.0,0.03333333333333333,1.1200536298646948,0.002154705664272931,0,0,0,120
4122,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-0.9999999999999999,-0.08333333333333333,1.1192904765458473,0.00021343828629584634,0,0,0,120
4123,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,-1.0,-0.6166666666666667,1.1154339580102761,0.011322662247620503,0,0,0,120
4124,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,0.18333333333333332,1.1222828756861312,0.00026750832457254903,0,0,0,120
4125,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,0.15,1.111930831042623,0.007349615022971708,0,0,0,120
4126,heldout,r07,2.0,0.0,0.25,0.0,0.4,0,1,1.0,0.6,1.1177583883200293,0.012919657768406848,0,0,0,120
4127,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-0.9999999999999999,0.25,1.116036168749727,0.010311761910510565,0,0,0,120
4128,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-0.9999999999999999,-0.5833333333333334,1.119152534625194,0.011365429397558543,0,0,0,120
4129,heldout,r07,2.0,0.0,0.25,0.0,0.4,1,0,-1.0,-0.18333333333333332,1.1219450132280706,0.012029003184576429,0,0,0,120
4100,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.2894736842105263,1.120854988964335,0.000592154260382829,0,0,0,76
4101,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,-0.2727272727272727,1.1220191484086708,0.008613484372811597,0,0,0,99
4102,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,-0.23333333333333334,1.1338559815779399,0.008990138760918328,0,0,0,120
4103,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,0.9999999999999999,-0.36666666666666664,1.133559416935284,0.008114804863554922,0,0,0,120
4104,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-0.9999999999999998,-0.016666666666666687,1.1363367983974126,0.007682852988060403,0,0,0,120
4105,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,0.2833333333333333,1.1291128143869458,0.001379225329901638,0,0,0,120
4106,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,1.0,-0.06666666666666667,1.132223040387211,0.0039203463850316,0,0,0,120
4107,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.8833333333333333,1.133002290938184,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,-1.0,-0.45,1.1327139299037403,0.0011108342946464058,0,0,0,120
4109,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,0.23333333333333334,1.1331928897349066,0.0,0,0,0,120
4110,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,-1.0,-0.35,1.1322014778440368,0.009997787557290222,0,0,0,120
4111,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.5166666666666667,1.1310026728993825,0.0018255256967437462,0,0,0,120
4112,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,-1.0,-0.15,1.1340112945427194,0.0025658138298752225,0,0,0,120
4113,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,0.9999999999999998,-0.03333333333333332,1.131859045075688,0.0,0,0,0,120
4114,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,-0.03333333333333331,1.1307639800236307,0.0,0,0,0,120
4115,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.26666666666666666,1.1307514507884424,0.0025003827785919338,0,0,0,120
4116,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,0.3,1.1325597613269212,0.001300963483332242,0,0,0,120
4117,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.4,1.1332732444051912,0.0015664931922431912,0,0,0,120
4118,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,0.45,1.130587591590269,1.8678266707251404e-05,0,0,0,120
4119,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.4666666666666667,1.1335594372201299,0.008859694769637416,0,0,0,120
4120,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,0.2,1.1301664375908798,0.006353015140691281,0,0,0,120
4121,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,1.0,1.1158761185333987,0.0025146435680689205,0,0,0,59
4122,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,0.35,1.1317440167498534,8.501041100845523e-06,0,0,0,120
4123,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,-0.9999999999999999,-0.48333333333333334,1.1314471043400711,0.009388516970816082,0,0,0,120
4124,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.2,1.133548052283878,0.00026750832457254903,0,0,0,120
4125,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-0.9999999999999998,0.15,1.1319288390787166,0.007073110795705105,0,0,0,120
4126,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,1.0,0.8166666666666667,1.1280230065060342,0.012919657768406848,0,0,0,120
4127,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,-0.9999999999999999,0.15,1.129206088546844,0.010326530640619443,0,0,0,120
4128,heldout,r07,2.0,0.0,0.25,0.25,0.0,1,0,-1.0,-0.36666666666666664,1.128209197242509,0.011365775777741609,0,0,0,120
4129,heldout,r07,2.0,0.0,0.25,0.25,0.0,0,1,-1.0,-0.13333333333333333,1.1368757975825043,0.010693696569706581,0,0,0,120
4100,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-0.9999999999999999,0.31666666666666665,1.130855220192601,0.0007597464399445337,0,0,0,120
4101,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-0.9999999999999998,-0.16666666666666666,1.131002861467799,0.0075331681849880126,0,0,0,120
4102,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,0.9999999999999999,0.16666666666666666,1.1297886825186474,0.006954637855015659,0,0,0,120
4103,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,0.9999999999999999,-0.18333333333333332,1.130720304319629,0.012668477509175689,0,0,0,120
4104,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-1.0,0.18333333333333332,1.1351166003320918,0.013301637530262521,0,0,0,120
4105,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,1.0,0.7833333333333333,1.129991555766366,0.001612842946211232,0,0,0,120
4106,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,1.0,-0.26666666666666666,1.1298169013032415,0.005757877566456366,0,0,0,120
4107,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,1.0,0.7666666666666667,1.129835964489016,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,0.9999999999999999,-0.09999999999999996,1.130244976527553,0.003317428429883528,0,0,0,120
4109,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-1.0,0.23333333333333334,1.1315420830392404,0.0,0,0,0,120
4110,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-1.0,0.2,1.130957168492716,0.009040606786285136,0,0,0,120
4111,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,1.0,0.7333333333333333,1.129339067719773,0.0032558318817127933,0,0,0,120
4112,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,1.0,-0.13333333333333333,1.1330122725791603,0.0025658138298752225,0,0,0,120
4113,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-0.9999999999999998,0.049999999999999975,1.1274060244919437,0.0005618174565180609,0,0,0,120
4114,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-1.0,-0.033333333333333326,1.1321831558291522,0.00042424917662285216,0,0,0,120
4115,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-1.0,0.0,1.1299482124773215,0.002187784291295276,0,0,0,120
4116,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-1.0,0.6666666666666666,1.1256466146835074,0.00041051745754706046,0,0,0,120
4117,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,0.9999999999999999,0.13333333333333333,1.1326819761562101,0.004942990299915322,0,0,1,120
4118,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,1.0,0.26666666666666666,1.1335939379777313,0.0016159482311114534,0,0,0,120
4119,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,1.0,0.1,1.130645017141194,0.011413936768928589,0,0,0,120
4120,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-1.0,-0.26666666666666666,1.128628443450242,0.005662500726686472,0,0,0,120
4121,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-1.0,0.6271186440677966,1.1161250805362226,0.0028116429795166527,0,0,0,59
4122,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-1.0,-0.55,1.1284011713055913,0.0,0,0,0,120
4123,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,0.9999999999999999,-0.13333333333333333,1.131503735763829,0.010816932041357525,0,0,0,120
4124,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-0.9999999999999999,0.016666666666666666,1.133717552772327,0.0010763390850610907,0,0,0,120
4125,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,1.0,-0.2,1.135838922485714,0.003843852314331319,0,0,0,120
4126,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-1.0,-0.15,1.1300290808880336,0.012601112507214771,0,0,0,120
4127,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,-1.0,-0.5333333333333333,1.129536903777094,0.009767436282010166,0,0,0,120
4128,heldout,r07,2.0,0.0,0.25,0.25,0.05,1,0,1.0,-0.6166666666666667,1.1258924703332112,0.01571708629623806,0,0,0,120
4129,heldout,r07,2.0,0.0,0.25,0.25,0.05,0,1,-1.0,-0.2,1.132929310866482,0.011278447986531407,0,0,0,120
4100,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-0.9999999999999999,0.31666666666666665,1.1288344952921117,0.0008333436696384598,0,0,0,120
4101,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-1.0,-0.08333333333333333,1.129269134816521,0.006583529863017278,0,0,0,120
4102,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,1.0,0.3333333333333333,1.1282185377937923,0.007045110644611964,0,0,0,120
4103,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,0.9999999999999999,-0.21666666666666667,1.129271611379256,0.012661500047748011,0,0,0,120
4104,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-0.9999999999999998,0.1833333333333333,1.133523193892606,0.013300110491030042,0,0,0,120
4105,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,0.9999999999999999,0.6333333333333333,1.127554435706608,0.0020640852155512693,0,0,0,120
4106,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-1.0,-0.3333333333333333,1.1277809980139852,0.006217602944500419,0,0,0,120
4107,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,1.0,0.7666666666666667,1.1284096518447875,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,0.9999999999999999,-0.1,1.1288085573968771,0.0033118367608390995,0,0,0,120
4109,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-0.9999999999999999,0.23333333333333334,1.1290575036918218,0.0,0,0,1,120
4110,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-1.0,0.2,1.1290496291319863,0.009354625118446317,0,0,0,120
4111,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,0.9999999999999998,0.7666666666666667,1.1270327025338143,0.0032536858011056186,0,0,0,120
4112,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,1.0,-0.13333333333333333,1.1317749278250138,0.0025658138298752225,0,0,0,120
4113,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-1.0,0.04999999999999998,1.125686945622932,0.0005615472826496835,0,0,0,120
4114,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-1.0,-0.13333333333333333,1.1303365072933922,0.0005672896328700254,0,0,0,120
4115,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-1.0,-0.08333333333333333,1.1267572364765546,0.0022022704620248265,0,0,1,120
4116,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-0.9999999999999998,0.5833333333333334,1.1243780250112632,0.0005433999803316316,0,0,0,120
4117,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,1.0,0.13333333333333333,1.1302331949381548,0.004900025149951117,0,0,1,120
4118,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,0.9999999999999999,0.26666666666666666,1.1320132074108358,0.0016144669425843046,0,0,0,120
4119,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,1.0,0.1,1.1293316655975538,0.011408702799304164,0,0,0,120
4120,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-1.0,-0.26666666666666666,1.1269911680679323,0.0063518564936875166,0,0,0,120
4121,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-1.0,0.5238095238095238,1.11580810368185,0.0029112659090034165,0,0,0,63
4122,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-1.0,-0.55,1.1266400755190766,0.0,0,0,0,120
4123,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,1.0,-0.11666666666666667,1.1300961358920967,0.010814301179440993,0,0,0,120
4124,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-0.9999999999999999,0.01666666666666667,1.1321396431506423,0.0010760805002094523,0,0,0,120
4125,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,1.0,-0.19999999999999998,1.1337599383308647,0.003841006113182477,0,0,0,120
4126,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-1.0,-0.15,1.1286504768078085,0.012601112507214771,0,0,0,120
4127,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-1.0,-0.5333333333333333,1.12810918238785,0.009766200739051888,0,0,0,120
4128,heldout,r07,2.0,0.0,0.25,0.25,0.1,1,0,-0.9999999999999999,-0.75,1.1255455192593218,0.015717483674905598,0,0,0,120
4129,heldout,r07,2.0,0.0,0.25,0.25,0.1,0,1,-0.9999999999999999,-0.2,1.131670217918806,0.011328718909256463,0,0,0,120
4100,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,-0.9999999999999999,0.31666666666666665,1.1232252659185264,0.0009321138667935584,0,0,1,120
4101,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-1.0,-0.09999999999999999,1.1256816256805473,0.006979459349137202,0,0,1,120
4102,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,0.9999999999999999,0.5166666666666667,1.1246824408173786,0.0077519536487243666,0,0,0,120
4103,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,1.0,-0.21666666666666667,1.1263300099424407,0.012581176868175135,0,0,0,120
4104,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,-0.9999999999999998,0.18333333333333332,1.1299606367476114,0.013297066458150075,0,0,0,120
4105,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-0.9999999999999999,0.16666666666666666,1.1230215060931417,0.002863341337333795,0,0,1,120
4106,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-1.0,-0.4166666666666667,1.1238702281087332,0.006964779643010788,0,0,1,120
4107,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,1.0,0.7666666666666667,1.1258626813357888,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,0.9999999999999999,-0.1,1.126393821988762,0.0034479401571586104,0,0,0,120
4109,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-0.9999999999999999,0.23333333333333334,1.1253895940156144,0.0,0,0,1,120
4110,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,1.0,0.3,1.1252384830950004,0.009865142239942322,0,0,0,120
4111,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,1.0,0.7666666666666667,1.1232145231447745,0.0032493936398912803,0,0,0,120
4112,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,1.0,-0.13333333333333333,1.1288836020655992,0.0025658138298752225,0,0,0,120
4113,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,-0.9999999999999998,0.049999999999999975,1.12213406233185,0.0007378343920196873,0,0,0,120
4114,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-0.9999999999999998,-0.13333333333333333,1.1259466148581203,0.000672043969460547,0,0,0,120
4115,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,-1.0,-0.13333333333333333,1.1237258063452866,0.002852363057938619,0,0,1,120
4116,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,1.0,0.9439252336448598,1.117551104567667,0.0005177236689387705,0,0,0,107
4117,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,0.9999999999999999,-0.11666666666666667,1.1257545434589555,0.004887686830966602,0,0,1,120
4118,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,1.0,0.13333333333333333,1.1285554100167567,0.0016115015112850314,0,0,0,120
4119,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,1.0,0.1,1.1270028315880307,0.01139821663795482,0,0,0,120
4120,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-1.0,-0.26666666666666666,1.1243471564635064,0.007235564919328924,0,0,0,120
4121,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,-0.9999999999999999,0.10638297872340426,1.1061941288666293,0.004273508993396993,0,0,0,47
4122,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,-0.9999999999999999,-0.55,1.122933556108138,0.0,0,0,0,120
4123,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,0.9999999999999999,-0.11666666666666667,1.127572818324745,0.011067140023869942,0,0,0,120
4124,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,1.0,0.08333333333333333,1.1297118029350928,0.0010755629305422426,0,0,0,120
4125,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,1.0,-0.19999999999999998,1.1293964205614706,0.0038352926114736405,0,0,0,120
4126,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-1.0,-0.016666666666666666,1.1248932152627746,0.012601112507214771,0,0,0,120
4127,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-0.9999999999999999,-0.5666666666666667,1.124625511539769,0.009763728799674824,0,0,1,120
4128,heldout,r07,2.0,0.0,0.25,0.25,0.2,1,0,-1.0,-0.75,1.1225347220713895,0.015633750682753206,0,0,1,120
4129,heldout,r07,2.0,0.0,0.25,0.25,0.2,0,1,-1.0,-0.2,1.1290084715397948,0.011429211172776756,0,0,0,120
4100,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-1.0,0.31666666666666665,1.113503286865056,0.0009216986760560467,0,0,2,120
4101,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,-0.9999999999999998,-0.16666666666666666,1.1185014289876145,0.00822072577612082,0,0,2,120
4102,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-1.0,-0.11666666666666667,1.120942967264542,0.009083731231306699,0,0,1,120
4103,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,1.0,-0.3,1.1207395942552345,0.012970507913711793,0,0,0,120
4104,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,-1.0,0.18333333333333332,1.1232733156064296,0.01329102025514289,0,0,0,120
4105,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-1.0,0.05,1.1143205684456925,0.0021777366922552887,0,0,2,120
4106,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-1.0,-0.5833333333333334,1.1164389096053762,0.007008413843797398,0,0,1,120
4107,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,1.0,0.7666666666666667,1.1204611173401393,1.5803795600262867e-05,0,0,0,120
4108,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-0.9999999999999998,-0.2,1.1202812267028728,0.0047205350104633165,0,0,0,120
4109,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,-0.9999999999999998,0.35,1.1109226329892745,0.0,0,0,1,120
4110,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,1.0,0.7333333333333333,1.1129318329119764,0.009448613806897743,0,0,0,120
4111,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,1.0,0.7666666666666667,1.1154557221994454,0.0032408093174625912,0,0,1,120
4112,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,1.0,-0.2,1.123499291794495,0.0025658138298752225,0,0,0,120
4113,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-0.9999999999999998,0.11666666666666664,1.1184284100302884,0.0014019811303109197,0,0,0,120
4114,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-0.9999999999999998,0.03333333333333333,1.1200576323838622,0.0012939511657080378,0,0,0,120
4115,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,-1.0,-0.06666666666666667,1.1160525072576761,0.004752727308342875,0,0,2,120
4116,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,1.0,0.40869565217391307,1.109078019789103,0.0006279430271258536,0,0,0,115
4117,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,1.0,-0.11666666666666667,1.1154789115065344,0.005658342491960545,0,0,2,120
4118,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,1.0,0.13333333333333333,1.1224030517162877,0.0016055584891529555,0,0,0,120
4119,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,-0.9999999999999999,0.08333333333333333,1.122411182990518,0.011377795104546343,0,0,1,120
4120,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-1.0,-0.48333333333333334,1.1186658686165871,0.009968315170914285,0,0,0,120
4121,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,-0.9999999999999998,0.55,1.1178323465078739,0.0022647056642729315,0,0,2,120
4122,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,-1.0,-0.13333333333333333,1.1140012900712182,0.0,0,0,1,120
4123,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,1.0,-0.15,1.1214162053279824,0.012557710085355939,0,0,1,120
4124,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,1.0,0.08333333333333333,1.123216725484893,0.0010745260765779344,0,0,0,120
4125,heldout,r07,2.0,0.0,0.25,0.25,0.4,0,1,1.0,-0.19999999999999998,1.1209925754500782,0.0038237755283994884,0,0,0,120
4126,heldout,r07,2.0,0.0,0.25,0.25,0.4,1,0,-1.0,-0.016666666666666666,1.1183094715390876,0.012601112507214771,0,0,0,120
