seed,mode,world,policy,audit_intervention,delay,t_irrev,R,containment_strength,capture_threshold,permanence,collapse,capture_index,strict_zero_capture,resource_hhi,max_lineage_share,exploitative_strategy_mass,cooperative_strategy_mass,strategy_diversity,response_diversity,welfare,minimum_zone_welfare,neighbor_harm_volume,aid_interception_volume,extraction_volume,deception_level,catastrophe_recovery_rate,mutation_survival,containment_cost,false_containment,delayed_consequence_true_harm_mi,irreversible_failures,containment_events,mutation_events,selection_delta_seen,initial_exploitative_strategy_mass,exploit_payoff_total,coop_payoff_total,no_strategy_observation_asserted,capture_component_resource_concentration,capture_component_exploit_mass,capture_component_neighbor_harm,capture_component_aid_interception,capture_component_coop_loss
9611,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27974632364537877,0.0,0.11294827457197601,0.05850098032772444,0.0,0.9704921287947306,0.14188183800075393,0.9962047321911478,0.3983837054521387,0.3136046946637081,0.5454891520625843,0.6025351030793549,0.6240497806106309,0.062479467858825,1.0,1494,0.0,0.0,0.0008040001112271973,9,3,1494,1.0,0.019148607032228076,0.0,2707.7546135666967,1.0,0.005249038459614014,0.0,1.0,0.5239435678950912,0.0
9612,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.2734880657753998,0.0,0.11254180920110633,0.058891045236886624,0.0,0.9795321257159727,0.1106762637936942,0.995731587672707,0.4599268873120622,0.26338994506236374,0.5549940494879312,0.5565139020538976,0.6239182406480075,0.059137116545188974,1.0,1595,0.0,0.0,0.0008917698637656214,8,3,1595,1.0,0.019273851614469845,0.0,2732.274026646148,1.0,0.004087708828557793,0.0,1.0,0.4839251322207806,0.0
9613,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27794982739950447,0.0,0.11382309095840552,0.05946858339646194,0.0,0.9780399678272916,0.11626953904586003,0.9960180391498386,0.3903830285213064,0.26967636422175706,0.5707579783853657,0.5845461833701916,0.6105356939242862,0.06245736680867832,1.0,1324,0.0,0.0,0.0008917698637656214,9,3,1324,1.0,0.019455616286199,0.0,2668.939355392419,1.0,0.007748513849412625,0.0,1.0,0.5083010290175579,0.0
9614,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.2726675998484341,0.0,0.11311482331092598,0.06066587273785355,0.0,0.976134041557764,0.12120684398171683,0.9962864298393579,0.52349483427795,0.3525497596391327,0.5092828667478839,0.5474622809988865,0.6279119687163837,0.06559356602355154,1.0,1396,0.0,0.0,0.0006572023879983135,8,3,1396,1.0,0.019844798051949337,0.0,2697.3095707331586,1.0,0.00572489199947108,0.0,1.0,0.47605415739033613,0.0
9615,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27448476451463877,0.0,0.11229100376116403,0.058892481539656365,0.0,0.9817942048130851,0.10188695851286016,0.9961599440352994,0.4498107316543262,0.371597748415088,0.5393182869843899,0.5653639024129278,0.6504814149953018,0.05824346468819102,1.0,1463,0.0,0.0,0.0009044415262358683,8,3,1463,1.0,0.019275551278158304,0.0,2678.679176905686,1.0,0.003371121857294086,0.0,1.0,0.49162078470689374,0.0
9616,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.271160180851976,0.0,0.11486256354760273,0.05951830018742279,0.0,0.9794061334331762,0.11364187003415818,0.9952186338917137,0.41326988257787994,0.16697688660139684,0.5893650218047225,0.5274829585997705,0.614279458651497,0.04684511187900322,1.0,1418,0.0,0.0,0.000779217366275863,7,3,1418,1.0,0.019471584498443953,0.0,2731.332024920059,1.0,0.01071843553283321,0.0,1.0,0.4586808335650178,0.0
9617,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,1.0,0.0,0.2600625583071912,0.0,0.11339294436943752,0.05957867956995097,0.0,0.980003791940238,0.11517453676600684,0.9962422973234456,0.5917090643273961,0.41885460258686513,0.4759527857026013,0.44948335055786415,0.6227017573892811,0.0645294290403651,1.0,1369,0.0,0.0,0.0004566938717365311,5,3,1369,1.0,0.019492450275780306,0.0,2671.636845074564,1.0,0.006519523595218323,0.0,1.0,0.390855087441621,0.0
9618,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,1.0,0.0,0.27079651582409775,0.0,0.11253884798787331,0.06016380636060725,0.0,0.9747331350227937,0.12561478727399755,0.9956327422332412,0.611985146805091,0.5155942552285263,0.46867156782905894,0.535892955988162,0.5990813984926691,0.054679648667024135,1.0,1412,0.0,0.0,0.0005031183564167087,5,3,1412,1.0,0.019681335914549028,0.0,2600.767423026486,1.0,0.004079248219320581,0.0,1.0,0.4659938747723148,0.0
9619,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,1.0,0.0,0.2706678828237772,0.0,0.1187334373088044,0.05841260062803863,0.0,0.9759507452325711,0.1222354528088344,0.9965871248395397,0.610923995029242,0.2865853259448652,0.48420693460952363,0.5050547487343603,0.6519225704051818,0.0736466014808898,1.0,1423,0.0,0.0,0.0005265014534110185,4,3,1423,1.0,0.019121294733675468,0.0,2739.234868209576,1.0,0.021778074850552262,0.0,1.0,0.43917804237770464,0.0
9620,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27229436689264824,0.0,0.11353357028551565,0.058771830211859485,0.0,0.9779100733860393,0.11591509301812526,0.9958992392924542,0.4589896749408994,0.26965015547411025,0.5419879969113682,0.5425828667269821,0.5706366314065455,0.052853422776262295,1.0,1423,0.0,0.0,0.0006753064929202815,7,3,1423,1.0,0.01923059377881256,0.0,2702.6168754235146,1.0,0.006921311926870138,0.0,1.0,0.4718111884582453,0.0
9621,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.2758849160198704,0.0,0.11177532962335308,0.05817338652856846,0.0,0.9761932437860319,0.1223597057933025,0.996807792632479,0.5067128275287291,0.39286934900339254,0.5144416816522274,0.5785834555123928,0.6145624526970791,0.06222935971431119,1.0,1384,0.0,0.0,0.000779217366275863,7,3,1384,1.0,0.019042913553142613,0.0,2776.1720542270464,1.0,0.0018977671778342262,0.0,1.0,0.5031160482716459,0.0
9622,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27409924361962174,0.0,0.11240729881243729,0.05870731954566208,0.0,0.9729914590216154,0.133108742073533,0.9963456233012558,0.5023708166850834,0.42299752616346725,0.49932481663002126,0.5618478108278517,0.6551185425081614,0.05732621933989268,1.0,1557,0.0,0.0,0.0005914034621000262,9,3,1557,1.0,0.01921574090399519,0.0,2773.3720675525665,1.0,0.00370339343236052,0.0,1.0,0.4885633137633494,0.0
9623,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27203088264654335,0.0,0.1139632415327887,0.05897668210212141,0.0,0.9736957556088554,0.13019619936520152,0.9960527772796104,0.4276137954915137,0.293136823296549,0.5423364600395307,0.5384922146390336,0.6516291512356527,0.0611053304849275,1.0,1518,0.0,0.0,0.0008102160052669582,9,3,1518,1.0,0.019300605585672957,0.0,2707.1727257808816,1.0,0.008148944061935972,0.0,1.0,0.46825409968611625,0.0
9624,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.271538718694755,0.0,0.11196306234979501,0.057994576042334545,0.0,0.9820682683233353,0.10004754960711926,0.9966560398892204,0.37880087621598135,0.2646825781614945,0.5841997093372595,0.544357916404797,0.656101689904841,0.05158197562208514,1.0,1355,0.0,0.0,0.0009426601214403771,9,3,1355,1.0,0.01898198278912165,0.0,2757.7592322767687,1.0,0.002434146396239742,0.0,1.0,0.47335470991721484,0.0
9600,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7086859087881807,0.0,0.21569852351490335,0.019038611748152752,0.6627255616706147,0.33727443832927945,0.2983706392595055,0.9567842992468643,0.03858369418913638,0.0,12.50709661769856,1.0227364468365177,1.4075731309541895,0.1454807186385853,1.0,1550,0.009894166666666664,0.0,0.0071726163990728856,9,383,1550,1.0,0.01848876049471431,25543.856717042698,3782.591511199729,1.0,0.29882117829654925,1.0,1.0,0.8893360407274067,0.1969656230255251
9601,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7116941632557323,0.0,0.21344050179864835,0.018977324881073957,0.6571365021758979,0.34286349782399667,0.3257426146484368,0.956982572428906,0.008211439919444917,0.0,12.859820602102355,1.0719846224511398,1.3897038582893182,0.15072269337746103,1.0,1588,0.009713333333333333,0.0,0.0065454126742660775,9,376,1588,1.0,0.018134123679791902,25882.790831006176,3647.0819340966914,1.0,0.2923696876786778,1.0,1.0,0.9321605412618608,0.1836583385142936
9602,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7208001205247759,0.0,0.21536193487262947,0.019057557309647755,0.679090218496836,0.3209097815030579,0.27354619301408456,0.9542520751597642,0.06306578855154515,0.0,12.684767766241626,1.0724261179166232,1.3904440929792778,0.13876225532056594,1.0,1504,0.009687499999999998,0.0,0.0036362099550812516,9,375,1504,1.0,0.01943393631839808,26344.136983730576,3033.9169468203977,1.0,0.2978594964614811,1.0,1.0,0.9325444503622812,0.23592909165938597
9603,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7210031510666324,0.0,0.21697895073335832,0.019032368985020816,0.6824906132009423,0.3175093867989518,0.2791638053900936,0.9633923118696571,0.044300114369007125,0.0,13.088019316279105,1.0568796044236235,1.4322365088927052,0.1379615442923969,1.0,1560,0.009170833333333333,0.0,0.006564431259056341,9,355,1560,1.0,0.01961264585551232,26487.073245169297,3553.3970644253955,1.0,0.3024795417778492,1.0,1.0,0.919025742977064,0.2440252695263052
9604,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7185029771210852,0.0,0.21815582495066738,0.01909745654798488,0.6659767595751894,0.3340232404247043,0.3300363197733522,0.9539022004504345,0.08003162191936661,0.0,13.152021290652298,1.0772566952548628,1.4591483365881575,0.15117222320371848,1.0,1569,0.008654166666666666,0.0,0.0037603082014643456,9,335,1569,1.0,0.01872169614618868,26345.458154557957,3604.1772521203116,1.0,0.30584203954158934,1.0,1.0,0.9367449523955329,0.20470657041737061
9605,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7214971251992887,0.0,0.21559474733929726,0.019004098761148707,0.6797164883178362,0.32028351168205826,0.279321863462577,0.9598378906438685,0.06232190046775275,0.0,12.41645633830156,1.0749330996433997,1.4254596278051428,0.13752303711667938,1.0,1561,0.009325833333333332,0.0,0.0031180310850245363,9,361,1561,1.0,0.019416418026762368,25101.176463989475,3604.1498768714046,1.0,0.29852467493767476,1.0,1.0,0.9347244344725215,0.23742021028081364
9606,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6862642829860823,0.0,0.2135917963820766,0.018840659267798036,0.6188559132757562,0.38114408672413896,0.30731943282633106,0.9607027795524067,0.08231281696442803,0.0,12.280574043374752,0.9811090094274054,1.3024187129588507,0.13456096290975347,1.0,1597,0.009351666666666666,0.0,0.006708641591855545,9,362,1597,1.0,0.016224959865939085,24208.511867357352,3914.5989596823956,1.0,0.2928019579170443,1.0,1.0,0.8531382690673092,0.09251407922824052
9607,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7171321379669905,0.0,0.21717052669725156,0.01911159371614003,0.6435107565985011,0.35648924340139254,0.2662289521072187,0.9603974220523877,0.03886890260550728,0.0,12.174151914280168,1.1330091833784812,1.4298824473390863,0.13636871457949523,1.0,1539,0.008654166666666668,0.0,0.004439982654454042,9,335,1539,1.0,0.017574361866870954,23962.376610541694,3263.1619406244818,1.0,0.30302690167468704,1.0,1.0,0.9852253768508533,0.15121608713954154
9608,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.724793354058622,0.0,0.21704142022246123,0.019083185449455895,0.6834179854455312,0.3165820145543625,0.3242530928681433,0.9619472482912885,0.07008171142687523,0.0,14.387552343623675,1.0830975503926368,1.5107338408226807,0.13460459544615047,1.0,1581,0.009196666666666665,0.0,0.004369843999812318,9,356,1581,1.0,0.019717100856123167,31888.094628050214,3311.338530791243,1.0,0.3026580260324289,1.0,1.0,0.9418239568631624,0.2462332986800892
9609,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7169663452030957,0.0,0.21540415235246063,0.01893363592900465,0.6788017265870172,0.32119827341287743,0.2724474885437155,0.9600061619196691,0.0560557884059552,0.0,13.846171264639523,1.0436203107292514,1.4217473338142539,0.1469667238111727,1.0,1491,0.008783333333333334,0.0,0.003776809896414258,9,340,1491,1.0,0.019289016056171938,29331.258494269212,3144.192238883813,1.0,0.2979801178324272,1.0,1.0,0.9074959223732622,0.23524220615981561
9610,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7135816452216845,0.0,0.2134470106369787,0.018840675176270458,0.6754564111518229,0.32454358884807233,0.330959194334566,0.9603057782486051,0.04738407923731249,0.0,12.577896474737916,1.0362622955922656,1.430491853748986,0.1506107520062886,1.0,1419,0.009842499999999999,0.0,0.003883381262243399,9,381,1419,1.0,0.019001989428158495,25888.068165769942,3351.9155967382944,1.0,0.2923882843596218,1.0,1.0,0.9010976483411005,0.22727716940935158
9611,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7312613234221731,0.0,0.2169315828408566,0.0190679484201362,0.6802022277431328,0.31979777225676115,0.3124837070562886,0.9602105875039718,0.03086997035655681,0.0,13.424124270441341,1.1420196779373044,1.4346269708171218,0.1427890772650916,1.0,1532,0.009635833333333333,0.0,0.005851242940370104,9,373,1532,1.0,0.019506865993950597,28183.358780604016,3427.2978239188687,1.0,0.30234420494213,1.0,1.0,0.9930605895106995,0.23857673272199723
9612,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.722301510952267,0.0,0.2144272173778038,0.018949869273471014,0.6777499374244768,0.32225006257541794,0.284473281619305,0.9571449584866367,0.04189106096952982,0.0,13.528632501259784,1.0921110432005814,1.457762237847507,0.1391484091950621,1.0,1557,0.0092225,0.0,0.004228699770509766,9,357,1557,1.0,0.0192457094716598,28443.073596824386,3372.526331311797,1.0,0.2951888750476934,1.0,1.0,0.9496617766961578,0.23273794624900487
9613,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7274560146887716,0.0,0.21875861386828624,0.01908404030804129,0.6844686330054043,0.3155313669944895,0.26646593529769164,0.9577320724583195,0.06780478223643605,0.0,13.500746097891682,1.092359270859488,1.4227839611789406,0.1451029904030528,1.0,1514,0.00979083333333333,0.0,0.0025482861365030245,9,379,1514,1.0,0.019780678643460368,28313.77495305469,3491.1165088336,1.0,0.307564293591929,1.0,1.0,0.9498776268343375,0.24873484048931063
9614,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7184821104982102,0.0,0.21469886047949285,0.01887902570100919,0.676991927258841,0.323008072741054,0.2948966074518393,0.9654596559313381,0.07449948316428305,0.0,13.326645766575943,1.0635954160353434,1.3568848462627168,0.15133368752663262,1.0,1497,0.009764999999999998,0.0,0.007127314356449841,9,378,1497,1.0,0.01913302756919612,28726.61414797242,3561.0939931090807,1.0,0.2959649981953764,1.0,1.0,0.9248655791611682,0.23093316014034765
9615,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7215271809409193,0.0,0.21460216800121412,0.018954712951445143,0.6778999067172133,0.3221000932826811,0.2653114246729156,0.9575225951618115,0.07359788287575032,0.0,12.60766446572617,1.0849207875220832,1.3897468895177854,0.14103111896531823,1.0,1685,0.008809166666666667,0.0,0.0018096954393787158,9,341,1685,1.0,0.019258488729215296,24867.079335488284,3442.3294870957216,1.0,0.2956887339717229,1.0,1.0,0.9434093804539855,0.23309501599361646
9616,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7255065575672449,0.0,0.21660596829371231,0.01910473337397586,0.680732938253225,0.3192670617466685,0.322349571955715,0.9520846048619013,0.07179470598281139,0.0,14.598673547432902,1.0980158224705059,1.4430510172907705,0.13587895931987637,1.0,1571,0.009635833333333333,0.0,0.0014363522972007103,9,373,1571,1.0,0.01957834256169753,31713.582964966503,3471.431343452016,1.0,0.3014138776645749,1.0,1.0,0.9547963673656573,0.23984032917459872
9617,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7072057072508796,0.0,0.2152795822789911,0.018972386996534477,0.6784655136602769,0.32153448633961773,0.2854414032598462,0.9594404903899767,0.04206736992032409,0.0,12.721427940491731,0.9703096452252464,1.3692241302334835,0.15314279211486148,1.0,1509,0.009764999999999998,0.0,0.0027530138555400784,9,378,1509,1.0,0.0193075524996328,26277.224098994844,3129.8889539727243,1.0,0.2976242033368,1.0,1.0,0.8437475175871709,0.23444169919138633
9618,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7120471437150572,0.0,0.21576810319420417,0.018990925667180407,0.6783452600578515,0.32165473994204286,0.2717199524633999,0.9568198359901489,0.07997248652467254,0.0,12.754940243754266,1.0054023850467924,1.3703527347969535,0.14183750520189822,1.0,1507,0.01002333333333333,0.0,0.0037336453099238373,9,388,1507,1.0,0.01932069219624447,26480.57271449918,3003.5764077962313,1.0,0.2990199773802659,1.0,1.0,0.87426294351895,0.23415538109037412
9619,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7052189272524444,0.0,0.21540874405686078,0.018978200518866815,0.659811066366883,0.3401889336330114,0.2942514120219342,0.9657182468447488,0.07730021586314334,0.0,12.640567350652871,1.0055328817824678,1.342416934073238,0.14983108527237232,1.0,1507,0.009325833333333332,0.0,0.003442155169332113,9,361,1507,1.0,0.018277387282999935,25416.363890737295,3374.460094348848,1.0,0.29799323698785624,1.0,1.0,0.8743764189412764,0.19002634849282998
9620,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.6991582742543947,0.0,0.21259955911510825,0.01893591933631361,0.6356245974968533,0.3643754025030413,0.2803069372499938,0.9564718367787646,0.09862207023325369,0.0,12.402667584730816,1.0388303267084715,1.3721199931437429,0.13285163525348756,1.0,1501,0.0086025,0.0,0.0015505322974737282,9,333,1501,1.0,0.017038123113417448,23558.481392409958,3523.4760072790705,1.0,0.28996699429713474,1.0,1.0,0.9033307188769318,0.13243951784990166
9621,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.728260851726577,0.0,0.21621255590928468,0.01905213494687689,0.6821214364025472,0.31787856359734673,0.25503036881256713,0.9641209523005981,0.06888053377929342,0.0,12.716199243706887,1.1172261105357697,1.4206958057985986,0.1381271092395602,1.0,1445,0.0086025,0.0,0.0006071624849881222,9,333,1445,1.0,0.01961063818433268,25331.270859136937,3542.6936569230456,1.0,0.30028984228049593,1.0,1.0,0.971500965683278,0.24314627714917442
9622,audit,W2_pure_capture,consequence_neighbor,type_blind_extraction_cap,2,8,4.0,0.62,0.5,0.0,1.0,0.7172697373926026,0.0,0.21390272897226809,0.018920756383258394,0.675860718881041,0.3241392811188537,0.30615356874459637,0.9622841256914008,0.0394444179798858,0.0,12.908047046055637,1.061234507475905,1.4195843715637289,0.13518269219681397,1.0,1539,0.009764999999999998,0.0,0.0017160485181340526,9,378,1539,1.0,0.01910695839714056,27139.538384109965,3305.3066176479183,1.0,0.2936903367461628,1.0,1.0,0.9228126151964393,0.2282398068598721
