scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,viable_probability
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.2,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.35351964758496746,0.32646922334313344,0.38057007182680147,0.0,0.0,0.20388926630434784,0.3321517278942158,0.28062419241692527,0.3836792633715064,0.28352179684777984,0.24410819932965488,0.3229353943659048,0.0,0.0,0.0,0.027752978724503417,0.02290246414331096,0.032603493305695876,0.06802729079514139,0.04949475022938654,0.08655983136089623,0.5964601293036651,0.5321117037034908,0.6608085549038394,0.9286853220253083,0.9152365828185691,0.9421340612320475,0.7969840141203636,0.7651634701160536,0.8288045581246736,0.04021679726775456,0.0323051201026874,0.04812847443282172,0.26399152305176676,0.24594049585519137,0.2820425502483421,0.44958551782132933,0.42144753804399615,0.4777234975986625,0.04923522355242744,0.0431832909834894,0.05528715612136548,1.0,1.0,1.0,227.06666666666666,197.73677098931307,256.39656234402025,0.023235140031890957,0.02110386835473782,0.025366411709044093,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333334,5.53251019426124,6.734156472405427,456.2,407.59651633884664,504.80348366115334,227.06666666666666,197.73677098931307,256.39656234402025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,934.7075253295932,880.8468688362136,988.5681818229727,1.0,1.0,1.0,0.6105109931070947,0.4840936481194056,0.7369283380947838,0.0,0.0,0.0,0.22342665148752536,0.17947288945937445,0.26738041351567626,0.2295578461319711,0.21386130074364468,0.24525439152029754,0.9339214792273728,0.9223726349864384,0.9454703234683072,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,0.7,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.35351964758496746,0.32646922334313344,0.38057007182680147,0.0,0.0,0.20388926630434784,0.3321517278942158,0.28062419241692527,0.3836792633715064,0.28352179684777984,0.24410819932965488,0.3229353943659048,0.0,0.0,0.0,0.027752978724503417,0.02290246414331096,0.032603493305695876,0.06802729079514139,0.04949475022938654,0.08655983136089623,0.5964601293036651,0.5321117037034908,0.6608085549038394,0.9286853220253083,0.9152365828185691,0.9421340612320475,0.7969840141203636,0.7651634701160536,0.8288045581246736,0.04021679726775456,0.0323051201026874,0.04812847443282172,0.26399152305176676,0.24594049585519137,0.2820425502483421,0.44958551782132933,0.42144753804399615,0.4777234975986625,0.04923522355242744,0.0431832909834894,0.05528715612136548,1.0,1.0,1.0,227.06666666666666,197.73677098931307,256.39656234402025,0.023235140031890957,0.02110386835473782,0.025366411709044093,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333334,5.53251019426124,6.734156472405427,456.2,407.59651633884664,504.80348366115334,227.06666666666666,197.73677098931307,256.39656234402025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,934.7075253295932,880.8468688362136,988.5681818229727,1.0,1.0,1.0,0.6105109931070947,0.4840936481194056,0.7369283380947838,0.0,0.0,0.0,0.22342665148752536,0.17947288945937445,0.26738041351567626,0.2295578461319711,0.21386130074364468,0.24525439152029754,0.9339214792273728,0.9223726349864384,0.9454703234683072,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.3,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.35351964758496746,0.32646922334313344,0.38057007182680147,0.0,0.0,0.20388926630434784,0.3321517278942158,0.28062419241692527,0.3836792633715064,0.28352179684777984,0.24410819932965488,0.3229353943659048,0.0,0.0,0.0,0.027752978724503417,0.02290246414331096,0.032603493305695876,0.06802729079514139,0.04949475022938654,0.08655983136089623,0.5964601293036651,0.5321117037034908,0.6608085549038394,0.9286853220253083,0.9152365828185691,0.9421340612320475,0.7969840141203636,0.7651634701160536,0.8288045581246736,0.04021679726775456,0.0323051201026874,0.04812847443282172,0.26399152305176676,0.24594049585519137,0.2820425502483421,0.44958551782132933,0.42144753804399615,0.4777234975986625,0.04923522355242744,0.0431832909834894,0.05528715612136548,1.0,1.0,1.0,227.06666666666666,197.73677098931307,256.39656234402025,0.023235140031890957,0.02110386835473782,0.025366411709044093,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333334,5.53251019426124,6.734156472405427,456.2,407.59651633884664,504.80348366115334,227.06666666666666,197.73677098931307,256.39656234402025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,934.7075253295932,880.8468688362136,988.5681818229727,1.0,1.0,1.0,0.6105109931070947,0.4840936481194056,0.7369283380947838,0.0,0.0,0.0,0.22342665148752536,0.17947288945937445,0.26738041351567626,0.2295578461319711,0.21386130074364468,0.24525439152029754,0.9339214792273728,0.9223726349864384,0.9454703234683072,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.09,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.13333333333333333,0.0373604698913593,0.3788249920651624,0.39119197355760815,0.36033368386888376,0.42205026324633255,0.0,0.0,0.20388926630434784,0.7605548858860569,0.5998485020467867,0.9212612697253271,0.564821466936411,0.4376204914466917,0.6920224424261303,0.0,0.0,0.0,0.03330684497610481,0.023096302983040887,0.043517386969168736,0.030920786390716257,0.01988699838347177,0.04195457439796074,0.17114153579378666,0.10685324070680718,0.23542983088076613,0.9855973875168733,0.9765418470172844,0.9946529280164622,0.9552921114462529,0.9319351386911185,0.9786490842013873,0.019006389935197845,0.011872933749837566,0.026139846120558124,0.24030499832663182,0.2250140435189089,0.25559595313435474,0.43328919535942745,0.4049305720978353,0.4616478186210196,0.014068717740064142,0.008539710804901532,0.019597724675226753,1.0,1.0,1.0,43.46666666666667,32.7009023288327,54.23243100450064,0.03673579201532737,0.03485376482740073,0.03861781920325401,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.279933340276331,8.920066659723668,766.8,723.6816121513493,809.9183878486506,43.46666666666667,32.7009023288327,54.23243100450064,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,396.93360424988856,304.9853010902232,488.88190740955395,1.0,1.0,1.0,0.9119315185416478,0.7775799117350864,1.046283125348209,0.0,0.0,0.0,0.1055910551955436,0.06596074305465316,0.14522136733643404,0.20896086811011466,0.1956643856686165,0.22225735055161283,0.9206979881521314,0.8963871738829317,0.9450088024213312,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.27,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.2593168980539222,0.2470507536466223,0.2715830424612221,0.0,0.0,0.20388926630434784,0.15411549326016027,0.14366109253396978,0.16456989398635077,0.12338024797066681,0.10768740722847912,0.1390730887128545,0.0,0.0,0.0,0.04744698345065458,0.04029542736187594,0.05459853953943322,0.19690950385731795,0.18539554012698048,0.20842346758765543,0.9293061652161619,0.9018433355437405,0.9567689948885834,0.9818050849905497,0.9743321164016994,0.9892780535794001,0.8862130847962,0.8251156637171558,0.9473105058752441,0.05717532506508364,0.04920272359405582,0.06514792653611146,0.27372134708840423,0.2558975555274268,0.29154513864938164,0.4826294713064252,0.45490523674929323,0.5103537058635572,0.07649430178611324,0.0723438020945148,0.08064480147771169,1.0,1.0,1.0,514.6,460.52869162547177,568.6713083745283,0.010559736485982614,0.009386049290449368,0.01173342368151586,0.0,0.0,0.0,0.0,0.0,0.0,2.8666666666666667,2.2077571297970158,3.5255762035363176,177.73333333333332,153.0072282260226,202.45943844064405,514.6,460.52869162547177,568.6713083745283,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.671939047816,1221.3464319732404,1273.9974461223917,1.0,1.0,1.0,0.12286966328299767,0.09299994692245339,0.15273937964354195,0.0,0.0,0.0,0.31764069480602025,0.27334846441142124,0.36193292520061926,0.2380185626855689,0.22251961350211028,0.2535175118690275,0.8870309917841558,0.8700034772870637,0.9040585062812478,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,1,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,8.0,8.0,8.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.32789628931112014,0.3002637069442395,0.3555288716780008,0.0,0.0,0.20388926630434784,0.31013838266257815,0.25275265149164855,0.36752411383350775,0.25513929560950066,0.21268865212412355,0.29758993909487774,0.0,0.0,0.0,0.03300874481726661,0.024692614530018808,0.04132487510451441,0.09135116021983644,0.07644808035795089,0.10625424008172199,0.5793889824172889,0.5254557839845784,0.6333221808499994,0.9288583319474767,0.9151528287815901,0.9425638351133633,0.8082152135385142,0.7721858158220762,0.8442446112549522,0.033580526055836925,0.0282358544826786,0.038925197628995246,0.2684355469644515,0.2533872868195279,0.2834838071093751,0.4539735439598906,0.425639313864905,0.4823077740548762,0.04819529099374335,0.043407419783136024,0.05298316220435068,1.0,1.0,1.0,211.4,189.43250546830615,233.36749453169386,0.024023406975011055,0.022299626845326232,0.025747187104695878,0.0,0.0,0.0,0.0,0.0,0.0,5.933333333333334,5.376766076740646,6.489900589926021,469.73333333333335,429.67726320934617,509.78940345732053,211.4,189.43250546830615,233.36749453169386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,929.4850594632742,866.6247218410706,992.3453970854778,1.0,1.0,1.0,0.5334549950704869,0.4189425389725838,0.6479674511683899,0.0,0.0,0.0,0.1865584780879829,0.1568658582371033,0.2162510979388625,0.23342221475169694,0.22033677114741554,0.24650765835597835,0.9214077504350795,0.9016074402273466,0.9412080606428124,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,4,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,2.0,2.0,2.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.32961909428980524,0.2987372271350259,0.3605009614445846,0.0,0.0,0.20388926630434784,0.30209536854138136,0.23690121969291486,0.36728951738984783,0.2549736661641887,0.20618432178914045,0.30376301053923693,0.0,0.0,0.0,0.030466649942506068,0.02294665472258906,0.037986645162423074,0.08697970781750367,0.07077772192230476,0.10318169371270257,0.6675172127959864,0.5870722956888624,0.7479621299031104,0.9471445958754677,0.9340026699316055,0.9602865218193299,0.8214367885994668,0.7823845210374917,0.8604890561614419,0.04015648295276526,0.029013496158653278,0.05129946974687725,0.2682006470047114,0.24894798350331104,0.2874533105061118,0.4674985978402199,0.4388830122980611,0.4961141833823787,0.054763822172570954,0.04654881970772591,0.062978824637416,1.0,1.0,1.0,210.86666666666667,179.24996177124083,242.48337156209251,0.020969157452241826,0.01846374032630854,0.023474574578175113,0.0,0.0,0.0,0.0,0.0,0.0,6.066666666666666,5.33914545659021,6.7941878767431225,409.6666666666667,353.43769034859935,465.895642984734,210.86666666666667,179.24996177124083,242.48337156209251,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,917.7158639804117,864.8629538065496,970.5687741542737,1.0,1.0,1.0,0.5040865146286848,0.3665416189630728,0.6416314102942968,0.0,0.0,0.0,0.22309157195980703,0.16118608977029597,0.2849970541493181,0.23321795391714037,0.21647650739418353,0.2499594004400972,0.9274603572797474,0.9095556067561354,0.9453651078033594,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,5,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,2.5,2.5,2.5,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.35351964758496746,0.32646922334313344,0.38057007182680147,0.0,0.0,0.20388926630434784,0.3321517278942158,0.28062419241692527,0.3836792633715064,0.28352179684777984,0.24410819932965488,0.3229353943659048,0.0,0.0,0.0,0.027752978724503417,0.02290246414331096,0.032603493305695876,0.06802729079514139,0.04949475022938654,0.08655983136089623,0.5964601293036651,0.5321117037034908,0.6608085549038394,0.9286853220253083,0.9152365828185691,0.9421340612320475,0.7969840141203636,0.7651634701160536,0.8288045581246736,0.04021679726775456,0.0323051201026874,0.04812847443282172,0.26399152305176676,0.24594049585519137,0.2820425502483421,0.44958551782132933,0.42144753804399615,0.4777234975986625,0.04923522355242744,0.0431832909834894,0.05528715612136548,1.0,1.0,1.0,227.06666666666666,197.73677098931307,256.39656234402025,0.023235140031890957,0.02110386835473782,0.025366411709044093,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333334,5.53251019426124,6.734156472405427,456.2,407.59651633884664,504.80348366115334,227.06666666666666,197.73677098931307,256.39656234402025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,934.7075253295932,880.8468688362136,988.5681818229727,1.0,1.0,1.0,0.6105109931070947,0.4840936481194056,0.7369283380947838,0.0,0.0,0.0,0.22342665148752536,0.17947288945937445,0.26738041351567626,0.2295578461319711,0.21386130074364468,0.24525439152029754,0.9339214792273728,0.9223726349864384,0.9454703234683072,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,12,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,6.0,6.0,6.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.35351964758496746,0.32646922334313344,0.38057007182680147,0.0,0.0,0.20388926630434784,0.3321517278942158,0.28062419241692527,0.3836792633715064,0.28352179684777984,0.24410819932965488,0.3229353943659048,0.0,0.0,0.0,0.027752978724503417,0.02290246414331096,0.032603493305695876,0.06802729079514139,0.04949475022938654,0.08655983136089623,0.5964601293036651,0.5321117037034908,0.6608085549038394,0.9286853220253083,0.9152365828185691,0.9421340612320475,0.7969840141203636,0.7651634701160536,0.8288045581246736,0.04021679726775456,0.0323051201026874,0.04812847443282172,0.26399152305176676,0.24594049585519137,0.2820425502483421,0.44958551782132933,0.42144753804399615,0.4777234975986625,0.04923522355242744,0.0431832909834894,0.05528715612136548,1.0,1.0,1.0,227.06666666666666,197.73677098931307,256.39656234402025,0.023235140031890957,0.02110386835473782,0.025366411709044093,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333334,5.53251019426124,6.734156472405427,456.2,407.59651633884664,504.80348366115334,227.06666666666666,197.73677098931307,256.39656234402025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,934.7075253295932,880.8468688362136,988.5681818229727,1.0,1.0,1.0,0.6105109931070947,0.4840936481194056,0.7369283380947838,0.0,0.0,0.0,0.22342665148752536,0.17947288945937445,0.26738041351567626,0.2295578461319711,0.21386130074364468,0.24525439152029754,0.9339214792273728,0.9223726349864384,0.9454703234683072,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,0.7,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.35490502510226063,0.32320490633153187,0.3866051438729894,0.0,0.0,0.20388926630434784,0.33828189847534956,0.27476917746508633,0.4017946194856128,0.2871735557475682,0.24227568145578188,0.3320714300393545,0.0,0.0,0.0,0.029753911884723667,0.022588559694287396,0.03691926407515994,0.06821134963801309,0.05031982402157231,0.08610287525445387,0.5962311724963436,0.5318843192916171,0.6605780257010702,0.9277888611250905,0.921397210371121,0.93418051187906,0.7880847921109504,0.7719907945317489,0.8041787896901519,0.04292179258487578,0.03454835202872071,0.05129523314103085,0.2686814644899684,0.24992446678167116,0.2874384621982656,0.45718359553083326,0.42884675425067215,0.4855204368109944,0.04932170228415321,0.0432346871832254,0.05540871738508102,1.0,1.0,1.0,234.0,208.52215393719476,259.4778460628052,0.022509563654491558,0.020366060483695186,0.02465306682528793,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333334,5.53251019426124,6.734156472405427,453.53333333333336,404.92244811430265,502.14421855236407,234.0,208.52215393719476,259.4778460628052,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,987.3363493965012,940.3334542667383,1034.339244526264,1.0,1.0,1.0,0.6036142415561393,0.46325718153686063,0.7439713015754179,0.0,0.0,0.0,0.2384544032493099,0.1919352890484484,0.2849735174501714,0.2336360560782334,0.21732562328840974,0.24994648886805707,0.9291573526554198,0.9120969902972381,0.9462177150136014,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.3,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.3461028416847279,0.31674038122938764,0.3754653021400681,0.0,0.0,0.20388926630434784,0.34570990048883743,0.2743056908716918,0.41711411010598304,0.28134079896992925,0.22975882964472064,0.3329227682951379,0.0,0.0,0.0,0.027207983094825295,0.02134380896571342,0.033072157223937165,0.07447220501174881,0.05796190800080925,0.09098250202268837,0.5955345713116174,0.5308420993333528,0.6602270432898819,0.9463687047851082,0.9336658605384499,0.9590715490317664,0.837079891865203,0.7974010102314113,0.8767587734989948,0.03589024281381696,0.029452823714881185,0.04232766191275274,0.2569658708060604,0.23969145123901756,0.27424029037310327,0.4378812820053631,0.41098277072220746,0.4647797932885187,0.049119337051881685,0.04303575881571486,0.055202915288048514,1.0,1.0,1.0,208.06666666666666,177.62457814143932,238.508755191894,0.02446171125177232,0.022269877196804073,0.026653545306740564,0.0,0.0,0.0,0.0,0.0,0.0,8.733333333333333,8.432921763797285,9.03374490286938,463.1333333333333,413.3390211905014,512.9276454761653,208.06666666666666,177.62457814143932,238.508755191894,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,842.6428931216196,779.7500139571456,905.5357722860937,1.0,1.0,1.0,0.6019301974407179,0.465810605127547,0.7380497897538887,0.0,0.0,0.0,0.19939023785453866,0.16362679841600658,0.23515367729307074,0.22344858330961778,0.20842734890349354,0.23846981771574202,0.9352190878694635,0.9212567685144353,0.9491814072244917,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,0.7,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.3613505917806083,0.3361703983723738,0.3865307851888428,0.0,0.0,0.20388926630434784,0.4188037201656524,0.3277753719005201,0.5098320684307848,0.3012057535086864,0.25118192662484334,0.35122958039252944,0.0,0.0,0.0,0.04810868359807731,0.043591236136309,0.05262613105984562,0.11951980600669762,0.10111010983363616,0.13792950217975908,0.4751223311945171,0.3959470399855494,0.5542976224034848,0.9381104659016378,0.9234741817271326,0.9527467500761431,0.834897222871039,0.7916596960229655,0.8781347497191124,0.03317847728550277,0.02430449428621277,0.04205246028479277,0.2595397942087071,0.23800837837921077,0.28107121003820346,0.45465032600971694,0.42331464557733034,0.48598600644210355,0.039014170528131324,0.03212685572104257,0.04590148533522008,1.0,1.0,1.0,181.33333333333334,148.64539359335515,214.02127307331153,0.02658456098037655,0.023892859021728254,0.02927626293902485,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,6.68,7.986666666666666,533.8,473.623211916886,593.9767880831139,181.33333333333334,148.64539359335515,214.02127307331153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,864.2960801276115,791.6028787308744,936.9892815243486,1.0,1.0,1.0,0.7173376049846331,0.6013719156039714,0.8333032943652947,0.0,0.0,0.0,0.18432487380834875,0.1350249682567376,0.2336247793599599,0.2256867775727888,0.20696380728627023,0.24440974785930736,0.8854555152426731,0.8746996879527486,0.8962113425325976,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.3,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.3442494384335897,0.31279731498997526,0.3757015618772041,0.0,0.0,0.20388926630434784,0.2953008504395892,0.24789174412008963,0.3427099567590888,0.26634163779482445,0.22405480861014979,0.30862846697949914,0.0,0.0,0.0,0.01409140847765451,0.008161214679281863,0.020021602276027155,0.005840891063653846,0.0011676211932033758,0.010514160934104316,0.7009378687591198,0.622860935638322,0.7790148018799176,0.9450786797679741,0.9326157912862314,0.9575415682497168,0.7842626076591953,0.7526770262670355,0.8158481890513551,0.04448151316754037,0.03571679867904973,0.053246227656031014,0.26721127879237955,0.2492647112168862,0.2851578463678729,0.4618160573568956,0.4334973331840784,0.49013478152971285,0.056063221286591816,0.048717124768308605,0.06340931780487502,1.0,1.0,1.0,232.06666666666666,202.97285964333074,261.1604736900026,0.020702485840016164,0.0182136382044521,0.02319133347558023,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,4.68,5.986666666666666,398.8666666666667,344.3150267727908,453.41830656054253,232.06666666666666,202.97285964333074,261.1604736900026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,940.4953594847096,888.8011306336684,992.1895883357508,1.0,1.0,1.0,0.5227478897231882,0.39090812786778656,0.6545876515785898,0.0,0.0,0.0,0.24711951759744652,0.19842665932805406,0.29581237586683895,0.23235763373250398,0.21675192279729238,0.24796334466771558,0.966449027434156,0.9523295183904116,0.9805685364779003,0.0
sweep,B,2,W5_monoculture_shock,delayed_harm_throttle,2,8,0.45,0.18,0.45,0.18,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.32701762036471566,0.30188889867293983,0.3521463420564915,0.0,0.0,0.20388926630434784,0.2462624408706136,0.20465267800523107,0.28787220373599615,0.22409908356498828,0.18940697662633724,0.2587911905036393,0.0,0.0,0.0,0.02493436660628199,0.019691007145969882,0.030177726066594097,0.0995127657426781,0.08667622923277524,0.11234930225258097,0.9155520636230032,0.8802064896302166,0.9508976376157898,0.9792386374261564,0.9716483411332867,0.986828933719026,0.8819475594836637,0.8353606478752511,0.9285344710920762,0.05879460794198647,0.05030834191786794,0.06728087396610499,0.27326410950090363,0.25660369836461183,0.2899245206371954,0.4794248536830643,0.45120652593075816,0.5076431814353705,0.08118719980297134,0.07832213427794768,0.08405226532799501,1.0,1.0,1.0,326.6666666666667,287.8641036356274,365.469229697706,0.011660247826791955,0.010942664946486729,0.01237783070709718,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.686751522164946,3.7132484778350543,296.26666666666665,275.4803966683133,317.05293666502,326.6666666666667,287.8641036356274,365.469229697706,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.3708299185391,1038.3816419789923,1094.360017858086,1.0,1.0,1.0,0.3861466564557215,0.2672616196974857,0.5050316932139574,0.0,0.0,0.0,0.3266367107888137,0.27949078843259967,0.3737826331450277,0.23762096478339448,0.2231336507518364,0.25210827881495257,0.9406324604612333,0.928148271270014,0.9531166496524526,0.0
