seed,world,policy,delay,t_irrev,R,adversarial_strength,catastrophe_severity,diversity_floor,enforcement_C,containment_C,containment_duration,concentration_threshold,escrow_rate,audit_p,audit_kappa,penalty_duration,quarantine_strictness,migration_speed,migration_cost,scavenger_enabled,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information,enforcement_cost_share,false_positive_punishment_rate,collateral_dove_harm,enforcement_events,strict_zero_capture,containment_cost_share,false_containment_rate,containment_events,extraction_volume,extraction_cap_active_steps,outgoing_influence_volume,influence_throttle_active_steps,aid_intercepted,aid_escrowed,resource_hhi,max_zone_resource_share,migration_follow_events,replication_throttle_active_steps,capture_pressure_before,capture_pressure_after,collateral_welfare_loss
9420,PURE_CATASTROPHE,no_enforcement,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02606811140573507,0.8878106859402328,0.30879246022609474,0.43804923486168185,0.697897694393038,0,90,0.0,1.0,1.0,0.9555787812319124,0.4613059415254559,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91773696704168,0,0.0,0,65.91773696704168,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7474713522847347,1.7459466378105115,0.0
9421,PURE_CATASTROPHE,no_enforcement,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026047444604109217,0.8878961025431353,0.3091576692316654,0.43919558390919705,0.696850510946007,0,90,0.0,1.0,1.0,0.9554658302676241,0.4425714684030784,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90082231391143,0,0.0,0,65.90082231391143,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7473557984928163,1.7458311967099442,0.0
9422,PURE_CATASTROPHE,no_enforcement,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026127184423141585,0.8875293984407974,0.3093277805748378,0.43885433544933256,0.6986780202864717,0,90,0.0,1.0,1.0,0.9531616762121488,0.4116284933976936,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.95798827078765,0,0.0,0,65.95798827078765,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7478415878870766,1.746312816465509,0.0
9423,PURE_CATASTROPHE,no_enforcement,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026152197706009687,0.8873364591513028,0.3097871631067447,0.43987927804782045,0.6974182298181126,0,90,0.0,1.0,1.0,0.9527730127494733,0.4217855768736326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.94085580699404,0,0.0,0,65.94085580699404,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7480291929291456,1.746500276960422,0.0
9424,PURE_CATASTROPHE,no_enforcement,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.0261179784535355,0.8875248573190615,0.30963707882241853,0.43994052148739127,0.6950287617654128,0,90,0.0,1.0,1.0,0.9568512607025279,0.43993768133231326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91842458049976,0,0.0,0,65.91842458049976,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7476843151566368,1.7461578353569949,0.0
9400,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026069326272275203,0.8877623216879699,0.30974109068540073,0.440481783419534,0.6946476738254723,0,90,0.0,1.0,1.0,0.9571679581548203,0.45321201680394857,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.89884977091135,0,0.0,0,65.89884977091135,0.0,0.1111111111111111,0.0,0,0,1.747531749380634,1.7460066448627303,0.0
9401,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02615754170294717,0.8873321896039263,0.3095342737691666,0.4392772956181781,0.6968198099625355,0,90,0.0,1.0,1.0,0.9605478255404305,0.4918669047612852,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93726652716768,0,0.0,0,65.93726652716768,0.0,0.1111111111111111,0.0,0,0,1.7479600606928005,1.7464323458448041,0.0
9402,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026074477460226814,0.8877461918062797,0.30991832672216935,0.44085340394885114,0.6962037008072967,0,90,0.0,1.0,1.0,0.9525447161770081,0.4116284933976936,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90295517635559,0,0.0,0,65.90295517635559,0.0,0.1111111111111111,0.0,0,0,1.7475735165231485,1.7460494818734174,0.0
9403,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02614122789686975,0.8873476088311865,0.3093711259500936,0.4390636042827777,0.6965643350344062,0,90,0.0,1.0,1.0,0.955169779070195,0.4722546687909934,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90947518124509,0,0.0,0,65.90947518124509,0.0,0.1111111111111111,0.0,0,0,1.7478701214335637,1.7463421948911724,0.0
9404,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02612949928145021,0.8874429406287921,0.30915719958877586,0.43853353732006867,0.6987118915586087,0,90,0.0,1.0,1.0,0.9577695716747616,0.5120915133244403,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.92359615391891,0,0.0,0,65.92359615391891,0.0,0.1111111111111111,0.0,0,0,1.7478542810025446,1.7463268764356905,0.0
9405,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02607584809401547,0.8877136089942391,0.3097647956846833,0.44071867599195347,0.6942173007035705,0,90,0.0,1.0,1.0,0.9598581682335487,0.4558990075075259,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.87790706317557,0,0.0,0,65.87790706317557,0.0,0.1111111111111111,0.0,0,0,1.747406129970444,1.7458839048560861,0.0
9406,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026146740506351896,0.8873199971933875,0.310043271425895,0.4407476005538221,0.6954675469486596,0,90,0.0,1.0,1.0,0.9534648244388461,0.44521569638725117,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91678322916094,0,0.0,0,65.91678322916094,0.0,0.1111111111111111,0.0,0,0,1.7479875162570915,1.7464602222937082,0.0
9407,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026040634090319734,0.8878768802309841,0.3097774006439129,0.4407995828527204,0.6948672547373512,0,90,0.0,1.0,1.0,0.9540644974143024,0.43993768133231326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.87445622026348,0,0.0,0,65.87445622026348,0.0,0.1111111111111111,0.0,0,0,1.7474101983506136,1.745886728326669,0.0
9408,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02610746529308805,0.8875458055760604,0.30923209570905946,0.4390912441546184,0.6960069949136896,0,90,0.0,1.0,1.0,0.9544381049487388,0.44787046358636884,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.9039684261465,0,0.0,0,65.9039684261465,0.0,0.1111111111111111,0.0,0,0,1.7476639843224862,1.746137065923693,0.0
9409,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026151068559951248,0.8873467021202249,0.30943176717817567,0.43893144616535706,0.6992629668731163,0,90,0.0,1.0,1.0,0.955623008312924,0.4425714684030784,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.94074596571178,0,0.0,0,65.94074596571178,0.0,0.1111111111111111,0.0,0,0,1.7480471313516388,1.7465183354412113,0.0
9410,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026086932490026395,0.8876682566683562,0.30959864336874404,0.439914773974086,0.6984289838425732,0,90,0.0,1.0,1.0,0.9528157457311245,0.43470104443864466,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90442903988585,0,0.0,0,65.90442903988585,0.0,0.1111111111111111,0.0,0,0,1.747641650059767,1.7461168203693382,0.0
9411,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026080507055926353,0.8877046515410516,0.3094241313368022,0.439420505760351,0.6990705489544986,0,90,0.0,1.0,1.0,0.9515996459854256,0.3893157819830229,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90739166484114,0,0.0,0,65.90739166484114,0.0,0.1111111111111111,0.0,0,0,1.7476244419465499,1.746098634481703,0.0
9412,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02611069781229334,0.8875388127379067,0.30954681252861177,0.4397502091624448,0.6960104411014341,0,90,0.0,1.0,1.0,0.9566442147259403,0.4613059415254559,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90800544801195,0,0.0,0,65.90800544801195,0.0,0.1111111111111111,0.0,0,0,1.7477225201937892,1.7461971529619293,0.0
9413,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026098854320181827,0.8875988559875112,0.3096298837496152,0.43985247611749273,0.6964274636258657,0,90,0.0,1.0,1.0,0.9527377141238168,0.3893157819830229,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90541601505652,0,0.0,0,65.90541601505652,0.0,0.1111111111111111,0.0,0,0,1.7476888203067167,1.7461629097843618,0.0
9414,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026144840002630433,0.8873727504488017,0.3096044523884716,0.43955288900644635,0.6968804870233701,0,90,0.0,1.0,1.0,0.9541104844088968,0.4640260998647141,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.92941313764504,0,0.0,0,65.92941313764504,0.0,0.1111111111111111,0.0,0,0,1.747925308024434,1.7463975306620847,0.0
9415,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026084471679663723,0.8876388092970618,0.30947604292566516,0.43978682534318525,0.6950697915867365,0,90,0.0,1.0,1.0,0.9525657131711828,0.43993768133231326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.87916709513017,0,0.0,0,65.87916709513017,0.0,0.1111111111111111,0.0,0,0,1.7475876959747356,1.7460643274275192,0.0
9416,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026120483986142664,0.8874760319115577,0.30980217229626783,0.44022360682603023,0.6974687389354981,0,90,0.0,1.0,1.0,0.9543016080413012,0.4505358698881412,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91856180768147,0,0.0,0,65.91856180768147,0.0,0.1111111111111111,0.0,0,0,1.747876528755437,1.7463487650844252,0.0
9417,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026112212027376628,0.887494720839855,0.30968389722136586,0.43999360668060344,0.69394811079168,0,90,0.0,1.0,1.0,0.9568494997726066,0.4750206032265981,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.88220407754801,0,0.0,0,65.88220407754801,0.0,0.1111111111111111,0.0,0,0,1.7477061537055416,1.746182437636593,0.0
9418,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02611507533300459,0.8875689001052184,0.30935189097504595,0.43908639752669537,0.6982151251325559,0,90,0.0,1.0,1.0,0.9539774877029326,0.4295050296627404,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93574864491659,0,0.0,0,65.93574864491659,0.0,0.1111111111111111,0.0,0,0,1.747792920820627,1.746266252233713,0.0
9419,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026093457913324875,0.8876597036651179,0.30940186161916244,0.4397183791755309,0.6925113949397277,0,90,0.0,1.0,1.0,0.9553536343036318,0.4640260998647141,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91033408158356,0,0.0,0,65.91033408158356,0.0,0.1111111111111111,0.0,0,0,1.7475678910350048,1.7460415545910122,0.0
9420,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02608591626847556,0.8876426361808631,0.3089873996001508,0.438392154633379,0.6978616555411163,0,90,0.0,1.0,1.0,0.9555492476180334,0.4613059415254559,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.88690355981448,0,0.0,0,65.88690355981448,0.0,0.1111111111111111,0.0,0,0,1.7475944242131118,1.7460708244340235,0.0
9421,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026051795077853348,0.8878200884815862,0.30927554554211023,0.43942462061809656,0.6968387928671289,0,90,0.0,1.0,1.0,0.9554465226916885,0.4425714684030784,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.87734595930364,0,0.0,0,65.87734595930364,0.0,0.1111111111111111,0.0,0,0,1.747439741176606,1.7459157979276012,0.0
9422,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02613714056385604,0.8874261346239115,0.3094544613906766,0.4390789666348397,0.6986422242935765,0,90,0.0,1.0,1.0,0.9531430912770984,0.4116284933976936,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93688698324695,0,0.0,0,65.93688698324695,0.0,0.1111111111111111,0.0,0,0,1.7479454827377168,1.7464173939208292,0.0
9423,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02615097442848159,0.8872970165035826,0.3098690041925303,0.4400517253338378,0.6974013510706777,0,90,0.0,1.0,1.0,0.9527577959547225,0.4217855768736326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.92039272768336,0,0.0,0,65.92039272768336,0.0,0.1111111111111111,0.0,0,0,1.7480886505683653,1.7465601739529775,0.0
9424,PURE_CATASTROPHE,neighbor_penalty,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026116499970093947,0.8874943502118269,0.30973359287768865,0.440148519294047,0.6949649525836181,0,90,0.0,1.0,1.0,0.9568429799749874,0.43993768133231326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90186539570496,0,0.0,0,65.90186539570496,0.0,0.1111111111111111,0.0,0,0,1.7477352998777955,1.746209061766109,0.0
9400,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02606853293800333,0.88776885657025,0.30974082394956576,0.4404839107913972,0.6946479898552997,0,90,0.0,1.0,1.0,0.9571684772878225,0.45321201680394857,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.89942036163056,0,0.0,0,65.89942036163056,0.0,0.1111111111111111,0.0,0,0,1.7475310907555621,1.746005967318975,0.0
9401,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026158721196310665,0.887321747365531,0.30955048235207894,0.43930530126763934,0.6968188025079931,0,90,0.0,1.0,1.0,0.9605461423970217,0.4918669047612852,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93541950859496,0,0.0,0,65.93541950859496,0.0,0.1111111111111111,0.0,0,0,1.7479698728064383,1.7464422867820992,0.0
9402,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026075169000033746,0.8877399191872609,0.3099319386523509,0.4408776606971724,0.6962010789612615,0,90,0.0,1.0,1.0,0.9525429487504048,0.4116284933976936,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90155042026093,0,0.0,0,65.90155042026093,0.0,0.1111111111111111,0.0,0,0,1.7475813850301283,1.7460574517891605,0.0
9403,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02614076180375923,0.8873512385707394,0.3093720637419377,0.4390677617753029,0.6965640998923391,0,90,0.0,1.0,1.0,0.9551699287581195,0.4722546687909934,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90966519993721,0,0.0,0,65.90966519993721,0.0,0.1111111111111111,0.0,0,0,1.7478700809527907,1.7463421537191914,0.0
9404,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02612948628665419,0.8874435709076253,0.30916093560610364,0.43854191230869544,0.6987116040071282,0,90,0.0,1.0,1.0,0.9577692493280782,0.5120915133244403,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.92352659980781,0,0.0,0,65.92352659980781,0.0,0.1111111111111111,0.0,0,0,1.7478563764934762,1.7463289868484682,0.0
9405,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026077031639730713,0.887703048737883,0.3097820768466486,0.4407475669774756,0.6942175272504448,0,90,0.0,1.0,1.0,0.9598561262833621,0.4558990075075259,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.87617177556362,0,0.0,0,65.87617177556362,0.0,0.1111111111111111,0.0,0,0,1.7474176672617538,1.7458955530723812,0.0
9406,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02614707232969489,0.8873168854008373,0.31005171458435526,0.4407632245601246,0.6954661923621348,0,90,0.0,1.0,1.0,0.953463764447418,0.44521569638725117,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91601799297155,0,0.0,0,65.91601799297155,0.0,0.1111111111111111,0.0,0,0,1.7479931076567896,1.7464658704510259,0.0
9407,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026040519621680115,0.8878761256182695,0.3097850046451702,0.44081432319737757,0.6948662071434383,0,90,0.0,1.0,1.0,0.9540637450489582,0.43993768133231326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.87360272618615,0,0.0,0,65.87360272618615,0.0,0.1111111111111111,0.0,0,0,1.7474146740767622,1.7458912635982506,0.0
9408,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026106948890584816,0.8875494532179029,0.3092344379058696,0.439097595248387,0.6960070085505705,0,90,0.0,1.0,1.0,0.9544382768519847,0.44787046358636884,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90396282837978,0,0.0,0,65.90396282837978,0.0,0.1111111111111111,0.0,0,0,1.7476649889047362,1.7461380830703963,0.0
9409,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026150932738415532,0.8873479176589448,0.3094353994650899,0.43894082554672914,0.699263036019449,0,90,0.0,1.0,1.0,0.9556227776829948,0.4425714684030784,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.9405979881556,0,0.0,0,65.9405979881556,0.0,0.1111111111111111,0.0,0,0,1.7480481310373956,1.7465193556214968,0.0
9410,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02608685053333496,0.8876674952930745,0.3096072853776168,0.4399310781325853,0.6984290916875128,0,90,0.0,1.0,1.0,0.9528147831470495,0.43470104443864466,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90376381093401,0,0.0,0,65.90376381093401,0.0,0.1111111111111111,0.0,0,0,1.7476463569823952,1.746121583980625,0.0
9411,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02608067847860463,0.8877030292846014,0.3094316983487716,0.4394354464749079,0.6990704472688412,0,90,0.0,1.0,1.0,0.9515990091160685,0.3893157819830229,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90689480191861,0,0.0,0,65.90689480191861,0.0,0.1111111111111111,0.0,0,0,1.747628169718103,1.7461024112047812,0.0
9412,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026111649510891635,0.8875308863347849,0.30956081679580877,0.43977467680497095,0.6960107060407876,0,90,0.0,1.0,1.0,0.9566425700631053,0.4613059415254559,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90669227106139,0,0.0,0,65.90669227106139,0.0,0.1111111111111111,0.0,0,0,1.7477313677891146,1.7462060917366826,0.0
9413,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026098696222765498,0.8876008278857832,0.3096335336675597,0.4398603509377023,0.6964280950451163,0,90,0.0,1.0,1.0,0.9527376398248323,0.3893157819830229,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.9055306840073,0,0.0,0,65.9055306840073,0.0,0.1111111111111111,0.0,0,0,1.747690493511008,1.7461645926523015,0.0
9414,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026144880589633105,0.8873720344472528,0.3096115528076745,0.4395661923943481,0.6968798878024152,0,90,0.0,1.0,1.0,0.9541098737107699,0.4640260998647141,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.92900849335655,0,0.0,0,65.92900849335655,0.0,0.1111111111111111,0.0,0,0,1.7479292163330147,1.746401481616553,0.0
9415,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026085819190182904,0.8876267362154602,0.30949254261042314,0.4398158507847035,0.6950676404501591,0,90,0.0,1.0,1.0,0.9525633948081552,0.43993768133231326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.87702727847851,0,0.0,0,65.87702727847851,0.0,0.1111111111111111,0.0,0,0,1.7475972350134772,1.74607400751551,0.0
9416,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026120528380416973,0.8874755091570072,0.30980872735614967,0.4402364913634307,0.6974679588360626,0,90,0.0,1.0,1.0,0.954300924015563,0.4505358698881412,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.9181575106255,0,0.0,0,65.9181575106255,0.0,0.1111111111111111,0.0,0,0,1.7478803842817232,1.7463526544489223,0.0
9417,PURE_CATASTROPHE,neighbor_quarantine,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02611301383297657,0.8874883645225924,0.3096945267068358,0.44001377232952493,0.6939471585755135,0,90,0.0,1.0,1.0,0.956848459379787,0.4750206032265981,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.88110662926488,0,0.0,0,65.88110662926488,0.0,0.1111111111111111,0.0,0,0,1.7477116170996836,1.7461879850223454,0.0
