class_id,k,persistence,class_size
c009d1ee390ee134,4,0.0,40
e3a09325796ac254,0,1.0,40
e3a09325796ac254,1,0.5,40
e3a09325796ac254,2,0.5,40
e3a09325796ac254,3,0.5,40
e3a09325796ac254,4,0.5,40
eca020354a8f48cb,0,1.0,40
eca020354a8f48cb,1,1.0,40
eca020354a8f48cb,2,0.0,40
eca020354a8f48cb,3,0.0,40
eca020354a8f48cb,4,0.0,40
007ab83162e57b3e,0,1.0,39
007ab83162e57b3e,1,0.5,39
007ab83162e57b3e,2,0.0,39
007ab83162e57b3e,3,0.0,39
007ab83162e57b3e,4,0.0,39
07f3f8fb0442bd12,0,1.0,39
07f3f8fb0442bd12,1,1.0,39
07f3f8fb0442bd12,2,0.0,39
07f3f8fb0442bd12,3,0.0,39
07f3f8fb0442bd12,4,0.0,39
08ae699d954c689d,0,1.0,39
08ae699d954c689d,1,0.0,39
08ae699d954c689d,2,0.0,39
08ae699d954c689d,3,0.0,39
08ae699d954c689d,4,0.0,39
0e14c1ea8e072b33,0,1.0,39
0e14c1ea8e072b33,1,0.0,39
0e14c1ea8e072b33,2,0.0,39
0e14c1ea8e072b33,3,0.0,39
0e14c1ea8e072b33,4,0.0,39
1398bbeb17e695a1,0,1.0,39
1398bbeb17e695a1,1,0.0,39
1398bbeb17e695a1,2,0.0,39
1398bbeb17e695a1,3,0.0,39
1398bbeb17e695a1,4,0.0,39
13ce6a2916d974d1,0,1.0,39
13ce6a2916d974d1,1,0.5,39
13ce6a2916d974d1,2,0.5,39
13ce6a2916d974d1,3,0.5,39
13ce6a2916d974d1,4,0.5,39
1e286a6ec3257e77,0,1.0,39
1e286a6ec3257e77,1,0.5,39
1e286a6ec3257e77,2,0.5,39
1e286a6ec3257e77,3,0.5,39
1e286a6ec3257e77,4,0.5,39
245636c7170a1f93,0,1.0,39
245636c7170a1f93,1,0.0,39
245636c7170a1f93,2,0.0,39
245636c7170a1f93,3,0.0,39
245636c7170a1f93,4,0.0,39
2920154d4fff0c95,0,1.0,39
2920154d4fff0c95,1,1.0,39
2920154d4fff0c95,2,1.0,39
2920154d4fff0c95,3,1.0,39
2920154d4fff0c95,4,1.0,39
2f1b250bcc58da2c,0,1.0,39
2f1b250bcc58da2c,1,1.0,39
2f1b250bcc58da2c,2,1.0,39
2f1b250bcc58da2c,3,1.0,39
2f1b250bcc58da2c,4,1.0,39
36277d6b1f4cecba,0,1.0,39
36277d6b1f4cecba,1,1.0,39
36277d6b1f4cecba,2,1.0,39
36277d6b1f4cecba,3,1.0,39
36277d6b1f4cecba,4,1.0,39
39c9bb80f1ad0fab,0,1.0,39
39c9bb80f1ad0fab,1,1.0,39
39c9bb80f1ad0fab,2,1.0,39
39c9bb80f1ad0fab,3,1.0,39
39c9bb80f1ad0fab,4,1.0,39
435531c96a24d75b,0,1.0,39
435531c96a24d75b,1,0.0,39
435531c96a24d75b,2,0.0,39
435531c96a24d75b,3,0.0,39
435531c96a24d75b,4,0.0,39
443276ff8b465f66,0,1.0,39
443276ff8b465f66,1,0.0,39
443276ff8b465f66,2,0.0,39
443276ff8b465f66,3,0.0,39
443276ff8b465f66,4,0.0,39
4f7e7704a0dbabd3,0,1.0,39
4f7e7704a0dbabd3,1,0.0,39
4f7e7704a0dbabd3,2,0.0,39
4f7e7704a0dbabd3,3,0.0,39
4f7e7704a0dbabd3,4,0.0,39
4fb1c3885530560e,0,1.0,39
4fb1c3885530560e,1,0.5,39
4fb1c3885530560e,2,0.5,39
4fb1c3885530560e,3,0.5,39
4fb1c3885530560e,4,0.5,39
51a18d02c7c6e587,0,1.0,39
51a18d02c7c6e587,1,0.0,39
51a18d02c7c6e587,2,0.0,39
51a18d02c7c6e587,3,0.0,39
51a18d02c7c6e587,4,0.0,39
6b0eb82d60bdd4b5,0,1.0,39
6b0eb82d60bdd4b5,1,0.5,39
6b0eb82d60bdd4b5,2,0.5,39
6b0eb82d60bdd4b5,3,0.5,39
6b0eb82d60bdd4b5,4,0.5,39
6d9d79c6cf09ae01,0,1.0,39
6d9d79c6cf09ae01,1,1.0,39
6d9d79c6cf09ae01,2,1.0,39
6d9d79c6cf09ae01,3,1.0,39
6d9d79c6cf09ae01,4,1.0,39
77411db99e1918a5,0,1.0,39
77411db99e1918a5,1,0.5,39
77411db99e1918a5,2,0.5,39
77411db99e1918a5,3,0.5,39
77411db99e1918a5,4,0.5,39
906225a3a7872467,0,1.0,39
906225a3a7872467,1,0.0,39
906225a3a7872467,2,0.0,39
906225a3a7872467,3,0.0,39
906225a3a7872467,4,0.0,39
9510b49fe7c05b17,0,1.0,39
9510b49fe7c05b17,1,0.0,39
9510b49fe7c05b17,2,0.0,39
9510b49fe7c05b17,3,0.0,39
9510b49fe7c05b17,4,0.0,39
9d6e50cb6190afd5,0,1.0,39
9d6e50cb6190afd5,1,1.0,39
9d6e50cb6190afd5,2,1.0,39
9d6e50cb6190afd5,3,0.0,39
9d6e50cb6190afd5,4,0.0,39
a06b7c4e9ef24382,0,1.0,39
a06b7c4e9ef24382,1,0.5,39
a06b7c4e9ef24382,2,0.5,39
a06b7c4e9ef24382,3,0.5,39
a06b7c4e9ef24382,4,0.5,39
b878d8a565fd20c8,0,1.0,39
b878d8a565fd20c8,1,1.0,39
b878d8a565fd20c8,2,1.0,39
b878d8a565fd20c8,3,1.0,39
b878d8a565fd20c8,4,1.0,39
cf066abb741ab2cf,0,1.0,39
cf066abb741ab2cf,1,1.0,39
cf066abb741ab2cf,2,1.0,39
cf066abb741ab2cf,3,0.5,39
cf066abb741ab2cf,4,0.5,39
cf0c22b503907e5e,0,1.0,39
cf0c22b503907e5e,1,0.0,39
cf0c22b503907e5e,2,0.0,39
cf0c22b503907e5e,3,0.0,39
cf0c22b503907e5e,4,0.0,39
db74624f15e9e298,0,1.0,39
db74624f15e9e298,1,0.0,39
db74624f15e9e298,2,0.0,39
db74624f15e9e298,3,0.0,39
db74624f15e9e298,4,0.0,39
dbf040b90f97cfdd,0,1.0,39
dbf040b90f97cfdd,1,0.0,39
dbf040b90f97cfdd,2,0.0,39
dbf040b90f97cfdd,3,0.0,39
dbf040b90f97cfdd,4,0.0,39
ea23e225b75b0313,0,1.0,39
ea23e225b75b0313,1,1.0,39
ea23e225b75b0313,2,1.0,39
ea23e225b75b0313,3,1.0,39
ea23e225b75b0313,4,1.0,39
eabf6e7934b192f9,0,1.0,39
eabf6e7934b192f9,1,0.0,39
eabf6e7934b192f9,2,0.0,39
eabf6e7934b192f9,3,0.0,39
eabf6e7934b192f9,4,0.0,39
fc957f9290c35f93,0,1.0,39
fc957f9290c35f93,1,0.5,39
fc957f9290c35f93,2,0.5,39
fc957f9290c35f93,3,0.5,39
fc957f9290c35f93,4,0.5,39
00a13ad5e53b8c27,0,1.0,38
00a13ad5e53b8c27,1,0.0,38
00a13ad5e53b8c27,2,0.0,38
00a13ad5e53b8c27,3,0.0,38
00a13ad5e53b8c27,4,0.0,38
0b52b6805b0d535f,0,1.0,38
0b52b6805b0d535f,1,0.5,38
0b52b6805b0d535f,2,0.5,38
0b52b6805b0d535f,3,0.5,38
0b52b6805b0d535f,4,0.5,38
1e1e6318b15c67a1,0,1.0,38
1e1e6318b15c67a1,1,1.0,38
1e1e6318b15c67a1,2,1.0,38
1e1e6318b15c67a1,3,1.0,38
1e1e6318b15c67a1,4,1.0,38
20275260b367c959,0,1.0,38
20275260b367c959,1,0.0,38
20275260b367c959,2,0.0,38
20275260b367c959,3,0.0,38
20275260b367c959,4,0.0,38
293ec371db4f1faa,0,1.0,38
293ec371db4f1faa,1,0.5,38
293ec371db4f1faa,2,0.5,38
293ec371db4f1faa,3,0.5,38
293ec371db4f1faa,4,0.5,38
2ad7a97f175dbd83,0,1.0,38
2ad7a97f175dbd83,1,0.5,38
2ad7a97f175dbd83,2,0.5,38
2ad7a97f175dbd83,3,0.5,38
2ad7a97f175dbd83,4,0.5,38
38d3f11000f82f76,0,1.0,38
38d3f11000f82f76,1,0.5,38
38d3f11000f82f76,2,0.5,38
38d3f11000f82f76,3,0.5,38
38d3f11000f82f76,4,0.5,38
3e42409a5a302ce8,0,1.0,38
3e42409a5a302ce8,1,0.5,38
3e42409a5a302ce8,2,0.5,38
3e42409a5a302ce8,3,0.5,38
3e42409a5a302ce8,4,0.5,38
3e93480b32b4357d,0,1.0,38
3e93480b32b4357d,1,0.0,38
3e93480b32b4357d,2,0.0,38
3e93480b32b4357d,3,0.0,38
3e93480b32b4357d,4,0.0,38
4873650212640f20,0,1.0,38
4873650212640f20,1,1.0,38
4873650212640f20,2,1.0,38
4873650212640f20,3,1.0,38
4873650212640f20,4,1.0,38
5f4e421072de1e9f,0,1.0,38
5f4e421072de1e9f,1,0.0,38
5f4e421072de1e9f,2,0.0,38
5f4e421072de1e9f,3,0.0,38
5f4e421072de1e9f,4,0.0,38
63b08a1b86a1899a,0,1.0,38
63b08a1b86a1899a,1,0.0,38
63b08a1b86a1899a,2,0.0,38
63b08a1b86a1899a,3,0.0,38
63b08a1b86a1899a,4,0.0,38
66bd73a243915e60,0,1.0,38
66bd73a243915e60,1,0.0,38
66bd73a243915e60,2,0.0,38
66bd73a243915e60,3,0.0,38
66bd73a243915e60,4,0.0,38
6870df21f4b8dfbc,0,1.0,38
6870df21f4b8dfbc,1,0.0,38
6870df21f4b8dfbc,2,0.0,38
6870df21f4b8dfbc,3,0.0,38
6870df21f4b8dfbc,4,0.0,38
7e9d34f09376bd35,0,1.0,38
7e9d34f09376bd35,1,1.0,38
7e9d34f09376bd35,2,1.0,38
7e9d34f09376bd35,3,1.0,38
7e9d34f09376bd35,4,1.0,38
85d1d319ce588b6b,0,1.0,38
85d1d319ce588b6b,1,1.0,38
85d1d319ce588b6b,2,1.0,38
85d1d319ce588b6b,3,1.0,38
85d1d319ce588b6b,4,1.0,38
8803fe16d305cfae,0,1.0,38
8803fe16d305cfae,1,0.0,38
8803fe16d305cfae,2,0.0,38
8803fe16d305cfae,3,0.0,38
8803fe16d305cfae,4,0.0,38
89c3895220c745d4,0,1.0,38
89c3895220c745d4,1,0.0,38
89c3895220c745d4,2,0.0,38
89c3895220c745d4,3,0.0,38
89c3895220c745d4,4,0.0,38
920b9038dd13dfd0,0,1.0,38
920b9038dd13dfd0,1,0.0,38
920b9038dd13dfd0,2,0.0,38
920b9038dd13dfd0,3,0.0,38
920b9038dd13dfd0,4,0.0,38
94d2cc8e1cfd6439,0,1.0,38
94d2cc8e1cfd6439,1,0.5,38
94d2cc8e1cfd6439,2,0.0,38
94d2cc8e1cfd6439,3,0.0,38
94d2cc8e1cfd6439,4,0.0,38
99be36f2b843b6a9,0,1.0,38
99be36f2b843b6a9,1,0.0,38
99be36f2b843b6a9,2,0.0,38
99be36f2b843b6a9,3,0.0,38
99be36f2b843b6a9,4,0.0,38
abad9379e4cd1237,0,1.0,38
abad9379e4cd1237,1,0.5,38
abad9379e4cd1237,2,0.5,38
abad9379e4cd1237,3,0.5,38
abad9379e4cd1237,4,0.5,38
b13afbff8e8d7970,0,1.0,38
b13afbff8e8d7970,1,0.5,38
b13afbff8e8d7970,2,0.5,38
b13afbff8e8d7970,3,0.5,38
b13afbff8e8d7970,4,0.5,38
c5e02e5b55ace2fa,0,1.0,38
c5e02e5b55ace2fa,1,1.0,38
c5e02e5b55ace2fa,2,0.0,38
c5e02e5b55ace2fa,3,0.0,38
c5e02e5b55ace2fa,4,0.0,38
cbf93b31948049a2,0,1.0,38
cbf93b31948049a2,1,1.0,38
cbf93b31948049a2,2,0.0,38
cbf93b31948049a2,3,0.0,38
cbf93b31948049a2,4,0.0,38
d1c3535c325c3d1d,0,1.0,38
d1c3535c325c3d1d,1,0.5,38
d1c3535c325c3d1d,2,0.5,38
d1c3535c325c3d1d,3,0.5,38
d1c3535c325c3d1d,4,0.5,38
dc09e0bb4f511440,0,1.0,38
dc09e0bb4f511440,1,0.5,38
dc09e0bb4f511440,2,0.5,38
dc09e0bb4f511440,3,0.5,38
dc09e0bb4f511440,4,0.5,38
e33e48f2e4af6281,0,1.0,38
e33e48f2e4af6281,1,1.0,38
e33e48f2e4af6281,2,1.0,38
e33e48f2e4af6281,3,1.0,38
e33e48f2e4af6281,4,1.0,38
e97b57c07c077349,0,1.0,38
e97b57c07c077349,1,0.0,38
e97b57c07c077349,2,0.0,38
e97b57c07c077349,3,0.0,38
e97b57c07c077349,4,0.0,38
f4a73b4f536cd9dc,0,1.0,38
f4a73b4f536cd9dc,1,0.5,38
f4a73b4f536cd9dc,2,0.5,38
f4a73b4f536cd9dc,3,0.5,38
f4a73b4f536cd9dc,4,0.5,38
0ce3cf7f2ea88baf,0,1.0,37
0ce3cf7f2ea88baf,1,0.0,37
0ce3cf7f2ea88baf,2,0.0,37
0ce3cf7f2ea88baf,3,0.0,37
0ce3cf7f2ea88baf,4,0.0,37
1971551d4e954708,0,1.0,37
1971551d4e954708,1,0.0,37
1971551d4e954708,2,0.0,37
1971551d4e954708,3,0.0,37
1971551d4e954708,4,0.0,37
1ed67705c01350e5,0,1.0,37
1ed67705c01350e5,1,0.5,37
1ed67705c01350e5,2,0.5,37
1ed67705c01350e5,3,0.5,37
1ed67705c01350e5,4,0.5,37
269c3e1b03a1f7d2,0,1.0,37
269c3e1b03a1f7d2,1,0.0,37
269c3e1b03a1f7d2,2,0.0,37
269c3e1b03a1f7d2,3,0.0,37
269c3e1b03a1f7d2,4,0.0,37
2936ed830a7be498,0,1.0,37
2936ed830a7be498,1,1.0,37
2936ed830a7be498,2,1.0,37
2936ed830a7be498,3,1.0,37
2936ed830a7be498,4,1.0,37
2a0a6879fede334a,0,1.0,37
2a0a6879fede334a,1,0.0,37
2a0a6879fede334a,2,0.0,37
2a0a6879fede334a,3,0.0,37
2a0a6879fede334a,4,0.0,37
37713ebf4c170dd2,0,1.0,37
37713ebf4c170dd2,1,0.0,37
37713ebf4c170dd2,2,0.0,37
37713ebf4c170dd2,3,0.0,37
37713ebf4c170dd2,4,0.0,37
48234c592ce1fb48,0,1.0,37
48234c592ce1fb48,1,0.0,37
48234c592ce1fb48,2,0.0,37
48234c592ce1fb48,3,0.0,37
48234c592ce1fb48,4,0.0,37
497cede9de1d9c59,0,1.0,37
497cede9de1d9c59,1,0.0,37
497cede9de1d9c59,2,0.0,37
497cede9de1d9c59,3,0.0,37
497cede9de1d9c59,4,0.0,37
522327d4201b52bd,0,1.0,37
522327d4201b52bd,1,0.0,37
522327d4201b52bd,2,0.0,37
522327d4201b52bd,3,0.0,37
522327d4201b52bd,4,0.0,37
635c0d3f889a072b,0,1.0,37
635c0d3f889a072b,1,1.0,37
635c0d3f889a072b,2,1.0,37
635c0d3f889a072b,3,1.0,37
635c0d3f889a072b,4,0.0,37
74dbb45f9e71629e,0,1.0,37
74dbb45f9e71629e,1,0.5,37
74dbb45f9e71629e,2,0.5,37
74dbb45f9e71629e,3,0.5,37
74dbb45f9e71629e,4,0.5,37
807d8b3d34854df5,0,1.0,37
807d8b3d34854df5,1,0.0,37
807d8b3d34854df5,2,0.0,37
807d8b3d34854df5,3,0.0,37
807d8b3d34854df5,4,0.0,37
8a5dee3b9fe29aaa,0,1.0,37
8a5dee3b9fe29aaa,1,1.0,37
8a5dee3b9fe29aaa,2,0.5,37
8a5dee3b9fe29aaa,3,0.5,37
8a5dee3b9fe29aaa,4,0.0,37
8b1ce6b9508532b0,0,1.0,37
8b1ce6b9508532b0,1,1.0,37
8b1ce6b9508532b0,2,0.0,37
8b1ce6b9508532b0,3,0.0,37
8b1ce6b9508532b0,4,0.0,37
9503d979832ad077,0,1.0,37
9503d979832ad077,1,0.0,37
9503d979832ad077,2,0.0,37
9503d979832ad077,3,0.0,37
9503d979832ad077,4,0.0,37
a055bb47d5f72bb1,0,1.0,37
a055bb47d5f72bb1,1,0.5,37
a055bb47d5f72bb1,2,0.5,37
a055bb47d5f72bb1,3,0.5,37
a055bb47d5f72bb1,4,0.5,37
aac23afd1be90b50,0,1.0,37
aac23afd1be90b50,1,0.5,37
aac23afd1be90b50,2,0.5,37
aac23afd1be90b50,3,0.5,37
aac23afd1be90b50,4,0.5,37
b2728c7b7bcb49cd,0,1.0,37
b2728c7b7bcb49cd,1,0.0,37
b2728c7b7bcb49cd,2,0.0,37
b2728c7b7bcb49cd,3,0.0,37
b2728c7b7bcb49cd,4,0.0,37
b7df40b797fa104c,0,1.0,37
b7df40b797fa104c,1,0.0,37
b7df40b797fa104c,2,0.0,37
b7df40b797fa104c,3,0.0,37
b7df40b797fa104c,4,0.0,37
b8567a95f753d74d,0,1.0,37
b8567a95f753d74d,1,1.0,37
b8567a95f753d74d,2,1.0,37
b8567a95f753d74d,3,1.0,37
b8567a95f753d74d,4,1.0,37
c1c9744c9961ecef,0,1.0,37
c1c9744c9961ecef,1,1.0,37
c1c9744c9961ecef,2,0.0,37
c1c9744c9961ecef,3,0.0,37
c1c9744c9961ecef,4,0.0,37
c58971ed018679bc,0,1.0,37
c58971ed018679bc,1,0.0,37
c58971ed018679bc,2,0.0,37
c58971ed018679bc,3,0.0,37
c58971ed018679bc,4,0.0,37
c64e0eb696379445,0,1.0,37
c64e0eb696379445,1,0.5,37
c64e0eb696379445,2,0.5,37
c64e0eb696379445,3,0.5,37
c64e0eb696379445,4,0.5,37
c83155f961ae0e28,0,1.0,37
c83155f961ae0e28,1,0.5,37
c83155f961ae0e28,2,0.5,37
c83155f961ae0e28,3,0.5,37
c83155f961ae0e28,4,0.5,37
d7574fc2454b783d,0,1.0,37
d7574fc2454b783d,1,0.0,37
d7574fc2454b783d,2,0.0,37
d7574fc2454b783d,3,0.0,37
d7574fc2454b783d,4,0.0,37
e4b39904e7210e7d,0,1.0,37
e4b39904e7210e7d,1,1.0,37
e4b39904e7210e7d,2,0.0,37
e4b39904e7210e7d,3,0.0,37
e4b39904e7210e7d,4,0.0,37
e75ceabeb8aff03d,0,1.0,37
e75ceabeb8aff03d,1,0.5,37
e75ceabeb8aff03d,2,0.5,37
e75ceabeb8aff03d,3,0.5,37
e75ceabeb8aff03d,4,0.5,37
f0fbc45f0d12c9ed,0,1.0,37
f0fbc45f0d12c9ed,1,1.0,37
f0fbc45f0d12c9ed,2,1.0,37
f0fbc45f0d12c9ed,3,0.5,37
f0fbc45f0d12c9ed,4,0.5,37
fa82d26d17e05049,0,1.0,37
fa82d26d17e05049,1,0.5,37
fa82d26d17e05049,2,0.5,37
fa82d26d17e05049,3,0.5,37
fa82d26d17e05049,4,0.5,37
06488a860d6b4852,0,1.0,36
06488a860d6b4852,1,0.5,36
06488a860d6b4852,2,0.5,36
06488a860d6b4852,3,0.5,36
06488a860d6b4852,4,0.5,36
06c5675e06923cf3,0,1.0,36
06c5675e06923cf3,1,0.0,36
06c5675e06923cf3,2,0.0,36
06c5675e06923cf3,3,0.0,36
06c5675e06923cf3,4,0.0,36
0788c1f5e0941401,0,1.0,36
0788c1f5e0941401,1,0.0,36
0788c1f5e0941401,2,0.0,36
0788c1f5e0941401,3,0.0,36
0788c1f5e0941401,4,0.0,36
0865c64c797ff672,0,1.0,36
0865c64c797ff672,1,1.0,36
0865c64c797ff672,2,1.0,36
0865c64c797ff672,3,1.0,36
0865c64c797ff672,4,1.0,36
1f5974fee6358a54,0,1.0,36
1f5974fee6358a54,1,0.0,36
1f5974fee6358a54,2,0.0,36
1f5974fee6358a54,3,0.0,36
1f5974fee6358a54,4,0.0,36
21c0823d23c7fc2b,0,1.0,36
21c0823d23c7fc2b,1,0.0,36
21c0823d23c7fc2b,2,0.0,36
21c0823d23c7fc2b,3,0.0,36
21c0823d23c7fc2b,4,0.0,36
2b52fc7225bd53aa,0,1.0,36
2b52fc7225bd53aa,1,0.5,36
2b52fc7225bd53aa,2,0.5,36
2b52fc7225bd53aa,3,0.5,36
2b52fc7225bd53aa,4,0.5,36
3a10a6c666a7a554,0,1.0,36
3a10a6c666a7a554,1,0.5,36
3a10a6c666a7a554,2,0.5,36
3a10a6c666a7a554,3,0.5,36
3a10a6c666a7a554,4,0.5,36
41952c1f4b4847e4,0,1.0,36
41952c1f4b4847e4,1,0.0,36
41952c1f4b4847e4,2,0.0,36
41952c1f4b4847e4,3,0.0,36
41952c1f4b4847e4,4,0.0,36
449668f34d394393,0,1.0,36
449668f34d394393,1,0.0,36
449668f34d394393,2,0.0,36
449668f34d394393,3,0.0,36
449668f34d394393,4,0.0,36
47027c38c137d365,0,1.0,36
47027c38c137d365,1,1.0,36
47027c38c137d365,2,1.0,36
47027c38c137d365,3,1.0,36
47027c38c137d365,4,1.0,36
4c3d5953d039490f,0,1.0,36
4c3d5953d039490f,1,1.0,36
4c3d5953d039490f,2,1.0,36
4c3d5953d039490f,3,1.0,36
4c3d5953d039490f,4,1.0,36
4cdc0fce27e5ae65,0,1.0,36
4cdc0fce27e5ae65,1,0.5,36
4cdc0fce27e5ae65,2,0.5,36
4cdc0fce27e5ae65,3,0.5,36
4cdc0fce27e5ae65,4,0.5,36
4e1515d1c308893c,0,1.0,36
4e1515d1c308893c,1,0.5,36
4e1515d1c308893c,2,0.5,36
4e1515d1c308893c,3,0.5,36
4e1515d1c308893c,4,0.5,36
532ec3dbca1485fa,0,1.0,36
532ec3dbca1485fa,1,0.0,36
532ec3dbca1485fa,2,0.0,36
532ec3dbca1485fa,3,0.0,36
532ec3dbca1485fa,4,0.0,36
5a1d31e5b6114ace,0,1.0,36
5a1d31e5b6114ace,1,1.0,36
5a1d31e5b6114ace,2,0.5,36
5a1d31e5b6114ace,3,0.5,36
5a1d31e5b6114ace,4,0.5,36
5d7c363f8c317011,0,1.0,36
5d7c363f8c317011,1,1.0,36
5d7c363f8c317011,2,0.0,36
5d7c363f8c317011,3,0.0,36
5d7c363f8c317011,4,0.0,36
6bd935553e3b5345,0,1.0,36
6bd935553e3b5345,1,0.0,36
6bd935553e3b5345,2,0.0,36
6bd935553e3b5345,3,0.0,36
6bd935553e3b5345,4,0.0,36
6ce8605eb101664c,0,1.0,36
6ce8605eb101664c,1,0.5,36
6ce8605eb101664c,2,0.5,36
6ce8605eb101664c,3,0.5,36
6ce8605eb101664c,4,0.5,36
6db693a9ffa5359c,0,1.0,36
6db693a9ffa5359c,1,1.0,36
6db693a9ffa5359c,2,0.0,36
6db693a9ffa5359c,3,0.0,36
6db693a9ffa5359c,4,0.0,36
7daa47cbdc1810ae,0,1.0,36
7daa47cbdc1810ae,1,0.0,36
7daa47cbdc1810ae,2,0.0,36
7daa47cbdc1810ae,3,0.0,36
7daa47cbdc1810ae,4,0.0,36
7dac2d91d2024e82,0,1.0,36
7dac2d91d2024e82,1,1.0,36
7dac2d91d2024e82,2,1.0,36
7dac2d91d2024e82,3,0.5,36
7dac2d91d2024e82,4,0.5,36
8e9add9b8fa27945,0,1.0,36
8e9add9b8fa27945,1,1.0,36
8e9add9b8fa27945,2,1.0,36
8e9add9b8fa27945,3,1.0,36
8e9add9b8fa27945,4,1.0,36
908e06e1b8701df2,0,1.0,36
908e06e1b8701df2,1,0.0,36
908e06e1b8701df2,2,0.0,36
908e06e1b8701df2,3,0.0,36
908e06e1b8701df2,4,0.0,36
9481301ccd04e29d,0,1.0,36
9481301ccd04e29d,1,0.5,36
9481301ccd04e29d,2,0.5,36
9481301ccd04e29d,3,0.0,36
9481301ccd04e29d,4,0.0,36
9576619177c77900,0,1.0,36
9576619177c77900,1,1.0,36
9576619177c77900,2,1.0,36
9576619177c77900,3,1.0,36
9576619177c77900,4,1.0,36
96b125c260037bd7,0,1.0,36
96b125c260037bd7,1,0.0,36
96b125c260037bd7,2,0.0,36
96b125c260037bd7,3,0.0,36
96b125c260037bd7,4,0.0,36
9d7dbdb0d3d166c3,0,1.0,36
9d7dbdb0d3d166c3,1,0.0,36
9d7dbdb0d3d166c3,2,0.0,36
9d7dbdb0d3d166c3,3,0.0,36
9d7dbdb0d3d166c3,4,0.0,36
a760a92b37922d07,0,1.0,36
a760a92b37922d07,1,0.0,36
a760a92b37922d07,2,0.0,36
a760a92b37922d07,3,0.0,36
a760a92b37922d07,4,0.0,36
a97febf4dcc33ac8,0,1.0,36
a97febf4dcc33ac8,1,1.0,36
a97febf4dcc33ac8,2,0.5,36
a97febf4dcc33ac8,3,0.5,36
a97febf4dcc33ac8,4,0.5,36
adb9b6d84b068900,0,1.0,36
adb9b6d84b068900,1,0.0,36
adb9b6d84b068900,2,0.0,36
adb9b6d84b068900,3,0.0,36
adb9b6d84b068900,4,0.0,36
c1d79e982447aae7,0,1.0,36
c1d79e982447aae7,1,0.5,36
c1d79e982447aae7,2,0.5,36
c1d79e982447aae7,3,0.5,36
c1d79e982447aae7,4,0.5,36
d9046022de2965ad,0,1.0,36
d9046022de2965ad,1,0.0,36
d9046022de2965ad,2,0.0,36
d9046022de2965ad,3,0.0,36
d9046022de2965ad,4,0.0,36
e2488f033572956c,0,1.0,36
e2488f033572956c,1,1.0,36
e2488f033572956c,2,1.0,36
e2488f033572956c,3,1.0,36
e2488f033572956c,4,1.0,36
e9bd19092ad0b527,0,1.0,36
e9bd19092ad0b527,1,0.0,36
e9bd19092ad0b527,2,0.0,36
e9bd19092ad0b527,3,0.0,36
e9bd19092ad0b527,4,0.0,36
ec7a3dc629ee5817,0,1.0,36
ec7a3dc629ee5817,1,1.0,36
ec7a3dc629ee5817,2,1.0,36
ec7a3dc629ee5817,3,1.0,36
ec7a3dc629ee5817,4,1.0,36
ef06efe6e7ed5180,0,1.0,36
ef06efe6e7ed5180,1,0.0,36
ef06efe6e7ed5180,2,0.0,36
ef06efe6e7ed5180,3,0.0,36
ef06efe6e7ed5180,4,0.0,36
f84fba68f454ef29,0,1.0,36
f84fba68f454ef29,1,1.0,36
f84fba68f454ef29,2,0.0,36
f84fba68f454ef29,3,0.0,36
f84fba68f454ef29,4,0.0,36
f99cdcb9d76427b5,0,1.0,36
f99cdcb9d76427b5,1,1.0,36
f99cdcb9d76427b5,2,1.0,36
f99cdcb9d76427b5,3,1.0,36
f99cdcb9d76427b5,4,1.0,36
0674ba00f35818b1,0,1.0,35
0674ba00f35818b1,1,0.0,35
0674ba00f35818b1,2,0.0,35
0674ba00f35818b1,3,0.0,35
0674ba00f35818b1,4,0.0,35
0ada4d82999163e6,0,1.0,35
0ada4d82999163e6,1,1.0,35
0ada4d82999163e6,2,1.0,35
0ada4d82999163e6,3,0.0,35
0ada4d82999163e6,4,0.0,35
0cc3159cf502db9a,0,1.0,35
0cc3159cf502db9a,1,0.0,35
0cc3159cf502db9a,2,0.0,35
0cc3159cf502db9a,3,0.0,35
0cc3159cf502db9a,4,0.0,35
0e8274bba4add51c,0,1.0,35
0e8274bba4add51c,1,1.0,35
0e8274bba4add51c,2,1.0,35
0e8274bba4add51c,3,1.0,35
0e8274bba4add51c,4,1.0,35
0fc8d47b2e60b7fb,0,1.0,35
0fc8d47b2e60b7fb,1,0.0,35
0fc8d47b2e60b7fb,2,0.0,35
0fc8d47b2e60b7fb,3,0.0,35
0fc8d47b2e60b7fb,4,0.0,35
10fa65bc3b879d21,0,1.0,35
10fa65bc3b879d21,1,0.5,35
10fa65bc3b879d21,2,0.5,35
10fa65bc3b879d21,3,0.5,35
10fa65bc3b879d21,4,0.5,35
11bc037d61c57dc3,0,1.0,35
11bc037d61c57dc3,1,0.5,35
11bc037d61c57dc3,2,0.5,35
11bc037d61c57dc3,3,0.5,35
11bc037d61c57dc3,4,0.5,35
12600cb02f722506,0,1.0,35
12600cb02f722506,1,0.5,35
12600cb02f722506,2,0.5,35
12600cb02f722506,3,0.5,35
12600cb02f722506,4,0.5,35
15880cfb75cfe2a9,0,1.0,35
15880cfb75cfe2a9,1,0.0,35
15880cfb75cfe2a9,2,0.0,35
15880cfb75cfe2a9,3,0.0,35
15880cfb75cfe2a9,4,0.0,35
19e882ff48e20154,0,1.0,35
